r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0 384372 117596  20116 370688    0    0     0    12 1521  682 10 77 14  0  0
 1  0 384372 117596  20116 370696    0    0     0     0 2390  896  8 59 33  0  0
 0  0 384372 117596  20116 370704    0    0     0     0 2337  848  9 64 27  0  0
 3  0 384372 117596  20116 370708    0    0     0     0 2448  872  7 57 36  0  0
 9  0 384372 117596  20116 370716    0    0     0     0 1385  594  7 81 12  0  0
 1  0 384372 117596  20124 370720    0    0     0    12 2462  888  7 57 36  0  0
 5  0 384372 117596  20124 370724    0    0     0     0 2232  738 11 60 29  0  0
 1  0 384372 117596  20124 370732    0    0     0     0 2125  802  8 63 28  0  0
 6  0 384372 117596  20124 370736    0    0     0     0 1862  712  8 71 21  0  0
 0  0 384372 117596  20124 370744    0    0     0     0 2358  798  7 57 36  0  0
 0  0 384372 117596  20132 370748    0    0     0    12 1447  598 10 76 14  0  0
12  0 384372 117596  20132 370756    0    0     0     0 2528  835  7 63 30  0  0
 1  0 384372 117596  20132 370760    0    0     0     0 2328  813  6 64 31  0  0
 1  0 384372 117596  20132 370772    0    0     0   184 1504  708  8 75 17  0  0
 1  0 384372 117596  20132 370772    0    0     0     0 2236  841  6 70 23  0  0
 0  0 384372 117596  20140 370784    0    0     0    24 2660  956  8 56 35  1  0
 4  0 384372 117596  20140 370788    0    0     0     0 1758  761  7 75 18  0  0
 1  0 384372 117596  20140 370792    0    0     0     0 2304  768  8 58 33  0  0
16  0 384372 117596  20140 370800    0    0     0    12 1819  666 11 69 20  0  0
 2  0 384372 117596  20140 370808    0    0     0     0 2541  858  7 54 38  0  0
 2  0 384372 117596  20148 370816    0    0     0    12 1963  778  8 67 25  0  0
15  0 384372 117596  20148 370820    0    0     0     0 1499  627  9 78 13  0  0
 2  0 384372 117596  20148 370824    0    0     0     0 2150  821  8 66 26  0  0
 1  0 384372 117596  20148 370832    0    0     0     0 1267  613 11 81  8  0  0
 2  0 384372 117596  20148 370836    0    0     0     0 2443  745  7 58 36  0  0
 1  0 384372 117596  20156 370840    0    0     0    12 2173  788  8 62 30  0  0
 5  0 384372 117596  20156 370852    0    0     0     0 2362  998  9 64 27  0  0
 1  0 384372 117596  20156 370856    0    0     0     0 1317  568  9 78 13  0  0
10  0 384372 117596  20156 370860    0    0     0     0 1285  587  8 82 11  0  0
 1  0 384372 117596  20156 370868    0    0     0     0 1272  630  5 82 13  0  0
 5  0 384372 117596  20164 370872    0    0     0    12 2370  820 10 58 33  0  0
 2  0 384372 117596  20164 370880    0    0     0     0 2217  818 14 55 31  0  0
 4  0 384372 117596  20164 370880    0    0     0     0 1993  816 11 60 29  0  0
 3  0 384372 117596  20164 370888    0    0     0     0 1811  670  9 66 26  0  0
 2  0 384372 117596  20164 370896    0    0     0     0 1019  467 10 83  7  0  0
 8  0 384372 117596  20172 370900    0    0     0    12 1803  669  9 63 28  0  0
 8  0 384372 117596  20172 370904    0    0     0     0 1499  599  5 77 18  0  0
 4  0 384372 117596  20172 370908    0    0     0     0  744  512  6 90  4  0  0
 1  0 384372 117596  20172 370916    0    0     0     0 2073  763  6 68 26  0  0
11  0 384372 117596  20172 370920    0    0     0     0 1635  596  8 66 25  0  0
 1  0 384372 117596  20180 370932    0    0     0    12 1993  857 18 61 21  0  0
 1  0 384372 117596  20180 370936    0    0     0     0 2156  790  8 70 22  0  0
 0  0 384372 117596  20180 370944    0    0     0     0 2451  805  8 64 28  0  0
 6  0 384372 117596  20180 370948    0    0     0   180 1386  614  9 80 11  0  0
 0  0 384372 117596  20180 370952    0    0     0     0 1960  750  5 70 25  0  0
 1  0 384372 117596  20188 370960    0    0     0    24 1708  647  8 71 21  0  0
 1  0 384372 117596  20188 370964    0    0     0     0 1694  771  7 72 20  0  0
 1  0 384372 117596  20188 370972    0    0     0     0 2207  811  5 71 24  0  0
 1  0 384372 117596  20188 370976    0    0     0     0 1958  787  5 67 28  0  0
14  0 384372 117596  20188 370980    0    0     0     0 1521  541  6 77 17  0  0
 5  0 384372 117596  20196 370984    0    0     0    12 1453  598  8 79 13  0  0
 6  0 384372 117596  20196 370992    0    0     0     0 2089  779 11 58 32  0  0
 1  0 384372 117596  20196 371000    0    0     0     0 1809  731  5 74 21  0  0
 4  0 384372 117596  20196 371004    0    0     0     0 2122  758  8 63 29  0  0
 2  0 384372 117596  20196 371012    0    0     0     0 2270  883  8 64 28  0  0
12  0 384372 117596  20204 371012    0    0     0    12 1537  696  7 75 18  0  0
 2  0 384372 117596  20204 371024    0    0     0     0 2323  944 10 61 30  0  0
 1  0 384372 117596  20204 371024    0    0     0     0 2531  948  6 58 36  0  0
 1  0 384372 117596  20204 371036    0    0     0     0 1636  671 14 69 18  0  0
 5  0 384372 117596  20204 371040    0    0     0     0 1125  484  7 81 12  0  0
 1  0 384372 117596  20212 371044    0    0     0    12 2154  835  6 64 29  0  0
 3  0 384372 117596  20212 371044    0    0     0     0 1966  766  8 65 26  0  0
 2  0 384372 117596  20212 371060    0    0     0     0 1699  667 11 71 18  0  0
 2  0 384372 117596  20212 371060    0    0     0     0 2357  826  8 62 30  0  0
 1  0 384372 117596  20212 371072    0    0     0     0 1720  804  9 57 33  0  0
 1  0 384372 117596  20220 371064    0    0     0    12 1751  725  9 72 18  0  0
 1  0 384372 117596  20220 371084    0    0     0     0 2354  809  6 57 36  0  0
 1  0 384372 117596  20220 371088    0    0     0     0 1855  767 11 70 20  0  0
 3  0 384372 117596  20220 371096    0    0     0     0 2176  807  6 68 26  0  0
 1  0 384372 117596  20220 371100    0    0     0     0 2122  800  6 65 29  0  0
 8  0 384372 117596  20228 371108    0    0     0    12 1772  785 11 71 19  0  0
 1  0 384372 117596  20228 371116    0    0     0     0 2021  830  7 71 22  0  0
 0  0 384372 117596  20228 371120    0    0     0     0 1861  828  4 75 21  0  0
 2  0 384372 117596  20228 371124    0    0     0     0 1719  645  8 73 19  0  0
 5  0 384372 117596  20228 371128    0    0     0   180 1755  728  5 74 21  0  0
16  0 384372 117596  20236 371136    0    0     0    24 2089  730 11 61 27  0  0
 1  0 384372 117596  20236 371144    0    0     0     0 2386  819  7 60 33  0  0
19  0 384372 117596  20244 371148    0    0     0    40 1408  655  8 83  9  0  0
 1  0 384372 117596  20244 371156    0    0     0     0 2123  922  6 66 27  0  0
 1  0 384372 117596  20244 371164    0    0     0    12 2041  887 12 71 18  0  0
 1  0 384372 117596  20244 371168    0    0     0     0 1436  650  7 76 18  0  0
 4  0 384372 117596  20244 371176    0    0     0     0 2416  872  4 58 38  0  0
 3  0 384372 117596  20252 371184    0    0     0    44 2064  856  8 67 25  0  0
12  0 384372 117596  20252 371192    0    0     0     0 1831  734  8 71 21  0  0
14  0 384372 117596  20252 371192    0    0     0     0 2376  957  9 59 33  0  0
 4  0 384372 117596  20252 371200    0    0     0     0 1777  649  6 77 17  0  0
 6  0 384372 117596  20252 371204    0    0     0     0 1641  701  7 80 13  0  0
15  0 384372 117596  20260 371208    0    0     0    12 1591  708 10 67 23  0  0
 0  0 384372 117596  20260 371216    0    0     0     0 2138  769  8 62 30  0  0
 4  0 384372 117596  20260 371220    0    0     0     0 1312  644 12 74 14  0  0
 2  0 384372 117596  20260 371228    0    0     0     0 1897  752  9 71 20  0  0
 2  0 384372 117596  20260 371236    0    0     0     0 1561 1008 15 66 19  0  0
13  0 384372 117596  20268 371240    0    0     0    12 1055  643 19 76  5  0  0
