 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 410384  78152  21756 426088    0    0     0     0 1232  368  0  4 96  0  0
 0  0 410384  78152  21756 426088    0    0     0     0  829  344  2  4 94  0  0
 0  0 410384  78152  21756 426092    0    0     0     0 1136  328  0  6 94  0  0
 0  0 410384  78152  21768 426080    0    0     0    48 1666  432  0  9 90  1  0
 0  0 410384  78152  21768 426096    0    0     0     0 1277  351  2  6 92  0  0
 0  0 410384  78152  21768 426100    0    0     0     0 1405  328  0  5 95  0  0
 0  0 410384  78152  21768 426104    0    0     0     0 1634  432  1  9 90  0  0
 0  0 410384  78152  21768 426104    0    0     0     0 1247  366  0  6 94  0  0
 0  0 410384  78152  21776 426096    0    0     0    12 1646  374  1  6 92  1  0
 0  0 410384  78152  21776 426108    0    0     0     0 1124  402  0  6 94  0  0
 0  0 410384  78152  21776 426108    0    0     0    36 1142  345  0  3 97  0  0
 0  0 410384  78152  21776 426112    0    0     0     0 1291  375  0  5 95  0  0
 2  0 410384  78152  21776 426112    0    0     0     0 1433  399  1  6 93  0  0
 0  0 410384  78152  21776 426116    0    0     0     0  989  323  1  3 96  0  0
 0  0 410384  78152  21784 426116    0    0     0    12  728  384  1  4 95  0  0
 0  0 410384  78152  21784 426120    0    0     0     0 1567  449  1  3 96  0  0
 0  0 410384  78152  21784 426120    0    0     0     0 1158  328  1  5 94  0  0
 0  0 410384  78152  21784 426124    0    0     0     0  915  401  1  4 95  0  0
 0  0 410384  78152  21784 426124    0    0     0     0 1551  454  1  6 93  0  0
 0  0 410384  78152  21816 426132   52    0    60    80 1333  503  0  6 93  1  0
 0  0 410384  78152  21816 426136    0    0     0     0 1403  391  1  9 90  0  0
 0  0 410384  78152  21816 426136    0    0     0     0 1769  427  1  6 93  0  0
 0  0 410384  78152  21816 426140    0    0     0     0  908  377  1  3 96  0  0
 0  0 410384  78152  21816 426140    0    0     0     0  959  371  1  4 95  0  0
 0  0 410384  78152  21824 426144    0    0     0    48 1692  471  4  6 89  0  0
 0  0 410384  78152  21824 426144    0    0     0     0 1292  381  0  5 95  0  0
 0  0 410384  78152  21824 426148    0    0     0     0  879  390  1  5 94  0  0
 0  0 410384  78152  21824 426148    0    0     0     0 1975  472  1  9 90  0  0
 0  0 410384  78152  21824 426152    0    0     0     0 1228  364  1  7 92  0  0
 0  0 410384  78152  21832 426144    0    0     0    12  970  394  1  3 96  0  0
 0  0 410384  78152  21832 426160    0    0     0    68 1466  436  1  5 94  0  0
 0  0 410384  78152  21832 426160    0    0     0     0 1291  374  0  7 93  0  0
 0  0 410384  78152  21832 426160    0    0     0     0 1278  365  1  5 94  0  0
 0  0 410384  78152  21832 426160    0    0     0     0 1795  464  1 10 89  0  0
 0  0 410384  78152  21840 426168    0    0     0    24  864  341  2  2 96  0  0
 0  0 410384  78152  21840 426168    0    0     0     0  929  365  0  5 95  0  0
 0  0 410384  78152  21840 426168    0    0     0     0 1579  403  1  8 91  0  0
 0  0 410384  78152  21840 426172    0    0     0     0 1115  383  0  8 92  0  0
 0  0 410384  78152  21840 426172    0    0     0     0 1159  357  0  6 94  0  0
 0  0 410384  78152  21848 426176    0    0     0    12 1701  465  1  6 92  0  0
 0  0 410384  78152  21848 426176    0    0     0    92 1605  407  0  6 94  0  0
 0  0 410384  78152  21848 426180    0    0     0     0  856  364  1  4 95  0  0
 0  0 410384  78152  21848 426180    0    0     0     0 1352  436  1  7 92  0  0
 0  0 410384  78152  21848 426184    0    0     0     0 1387  393  1  6 93  0  0
 0  0 410384  78152  21856 426180    0    0     0    24 1150  378  1  5 94  0  0
 0  0 410384  78152  21856 426192    0    0     0     0 1094  427  0  4 96  0  0
 0  0 410384  78152  21856 426192    0    0     0     0  827  337  1  2 97  0  0
 1  0 410384  78152  21856 426192    0    0     0     0 1334  381  0  3 97  0  0
 0  0 410384  78152  21856 426196    0    0     0     0 1947  396  1 12 87  0  0
 0  0 410384  78152  21864 426188    0    0     0    12 1209  357  1  6 92  1  0
 0  0 410384  78152  21864 426200    0    0     0     0 1003  366  0  6 94  0  0
 0  0 410384  78152  21864 426200    0    0     0     0 1351  422  1  5 94  0  0
 0  0 410384  78152  21864 426204    0    0     0     0 1479  371  0  6 94  0  0
 0  0 410384  78152  21864 426204    0    0     0     0 1052  348  1  2 97  0  0
 0  0 410384  78152  21872 426208    0    0     0    12 1541  421  1  6 93  0  0
 0  0 410384  78152  21872 426208    0    0     0     0 1171  348  0  6 94  0  0
 0  0 410384  78152  21872 426212    0    0     0     0  812  321  2  3 95  0  0
 0  0 410384  78152  21872 426212    0    0     0     0 1577  438  0  6 94  0  0
 0  0 410384  78152  21872 426220    0    0     0     0  871  318  1  3 96  0  0
 0  0 410384  78152  21880 426212    0    0     0    12 1345  394  0 10 90  0  0
 0  0 410384  78152  21880 426224    0    0     0     0 1690  372  1  3 96  0  0
 1  0 410384  78152  21880 426224    0    0     0     0  867  324  1  3 96  0  0
 0  0 410384  78152  21880 426224    0    0     0     0 1265  333  1  4 95  0  0
 0  0 410384  78152  21880 426228    0    0     0     0 1802  420  2  7 90  0  0
 0  0 410384  78152  21888 426220    0    0     0    12  680  322  0  2 98  0  0
 0  0 410384  78152  21888 426232    0    0     0     0 1332  351  1  7 92  0  0
 0  0 410384  78152  21888 426232    0    0     0     0 1422  419  0  8 92  0  0
 0  0 410384  78152  21888 426236    0    0     0     0 1120  351  1  5 94  0  0
 0  0 410384  78152  21888 426240    0    0     0     0  933  309  0  2 98  0  0
