'VmPeak','VmSize','VmHWM','VmRSS','VmPTE','Threads','MemFree','Buffers','Cached','Active','Inactive','Dirty','Writeback','Mapped','PageTables','Committed_AS','NumOfAllocFH','proc-fd','avgThroughput','avgElapsed',Principale1,Principale2,Principale3,Cluster
192256,183552,43804,35040,248,121,4556968,199324,1118164,0,488332,916532,4556968,36,87376,23816,116352,7380,330936,510,"3,0016456795","1,1505284976","0,13257396",12
192256,183552,43804,35384,248,68,4558392,199344,1118168,0,488700,916516,4558392,56,87872,23832,113920,7344,330292,1020,"2,4476664577","0,746531145","0,2818704383",12
192256,184428,43804,37168,252,72,4556736,199368,1118164,0,490556,916488,4556736,16,89312,23864,113316,7160,332788,510,"2,4932886196","0,4540649448","-0,985577645",12
192256,187500,43804,39760,264,90,4552500,199376,1118168,0,493192,916452,4552500,52,91924,23888,116348,7060,333816,510,"2,8969829083","0,362602686","-1,588120322",11
192256,187216,43804,39716,264,87,4553128,199380,1118164,0,493172,916428,4553128,40,92252,23852,114044,7476,334536,1020,"3,7021963202","1,8349456467","1,0061457357",13
192256,187384,43804,39616,264,70,4554124,199396,1118168,0,493108,916408,4554124,44,92048,23852,113856,7220,332552,510,"3,0937570639","0,9336601421","-0,722258672",12
192256,187088,43804,39608,264,68,4553548,199400,1118168,0,493140,916376,4553548,148,92040,23816,113632,7136,333572,510,"2,8853860905","0,5988349445","-1,321014868",11
192256,186300,43804,39104,256,78,4554552,199424,1118168,0,492664,916368,4554552,44,91448,23848,113952,7208,331512,0,"3,0988890782","0,9683688204","-1,012996604",12
192256,186692,43804,38532,256,121,4553472,199436,1118168,0,492108,916340,4553472,40,90904,23840,115796,7392,334532,510,"3,6596225546","1,6140912829","0,2183758075",12
192256,185600,43804,37356,252,124,4556308,199452,1118168,0,491000,916308,4556308,56,89796,23828,113784,7232,330900,510,"2,9320085128","0,9062572163","-0,775243623",12
192256,185320,43804,37660,252,116,4556620,199468,1118164,0,491356,916280,4556620,32,89900,23832,113348,7244,333016,1020,"2,8060607685","0,8102540304","-0,451120853",12
192256,184548,43804,37036,248,82,4556648,199496,1118168,0,490800,916264,4556648,44,89352,23812,113588,7388,333044,1020,"2,8893070316","1,1283105896","0,4415625174",12
192256,185572,43804,38376,256,84,4555152,199512,1118168,0,492164,916232,4555152,12,90828,23884,114020,7432,329764,510,"3,3677627962","1,6114196741","0,6546843646",13
192256,184544,43804,37040,248,99,4556016,199528,1118168,0,490896,916180,4556016,172,89332,23852,114508,7284,329316,1020,"2,6289037683","0,7346157214","-0,08108785",12
192256,184544,43804,37204,252,116,4557492,199548,1118164,0,491120,916140,4557492,36,89588,23828,113120,7140,332960,1020,"2,4766749419","0,3831301856","-1,075785516",12
192256,185252,43804,38100,252,91,4554344,199568,1118168,0,492052,916124,4554344,52,90440,23848,113936,7256,332024,1020,"2,7603126316","0,7569570393","-0,271944968",12
192256,184480,43804,36076,252,71,4557620,199584,1118168,0,490072,916096,4557620,40,88416,23848,114688,7260,331220,1020,"2,4315984745","0,5155185773","-0,19514051",12
192256,184220,43804,36984,252,70,4556272,199608,1118172,0,491004,916096,4556272,36,89320,23848,113696,7260,331892,1020,"2,514811382","0,6079617083","-0,198406773",12
192256,183196,43804,35260,248,78,4558068,199628,1118172,0,489328,916072,4558068,36,87676,23848,113724,7256,330624,1020,"2,2657197097","0,4529727969","-0,213691082",10
192256,183188,43804,35460,248,130,4557384,199672,1118176,0,489560,916088,4557384,188,87696,23848,113792,7256,328628,1020,"2,4673132699","0,6295737661","-0,315183778",12
192256,183964,43804,36940,252,111,4555556,199696,1118180,0,491076,916076,4555556,176,89280,23848,114496,7260,331344,510,"2,8860966907","0,8980325614","-0,491386767",12
192256,186316,43804,38748,256,84,4554532,199720,1118180,0,492940,916048,4554532,52,91192,23848,113900,7268,334336,510,"3,1487219586","1,0734712579","-0,433795652",12
192256,184532,43804,36832,252,86,4556128,199740,1118180,0,491052,916020,4556128,32,89156,23848,114348,7260,330820,510,"2,7530847804","0,7966991123","-0,457164813",12
192256,187344,43804,39204,260,114,4554292,199764,1118180,0,493488,916004,4554292,48,91416,23848,113640,7264,331692,1020,"3,1120348275","1,0319460062","-0,325676913",12
192256,186320,43804,39008,256,73,4554752,199792,1118180,0,493308,915988,4554752,44,91348,23848,113184,7260,332540,1020,"2,8444507467","0,8374860864","-0,243694395",12
192256,186520,43804,38888,256,68,4555008,199824,1118180,0,493248,915980,4555008,44,91228,23848,113372,7264,333664,510,"3,0475241079","1,0114683281","-0,435453999",12
192256,185496,43804,37984,252,92,4555328,199860,1118180,0,492340,915988,4555328,160,90332,23848,113508,7260,334880,1020,"2,8481361068","0,8348588574","-0,246157895",12
192256,186516,43804,38116,252,75,4555480,199880,1118180,0,492524,915968,4555480,164,90456,23848,113408,7260,334408,1530,"2,60813833","0,6168539051","0,0034611946",12
192256,185492,43804,37904,252,120,4555500,199916,1118180,0,492356,915972,4555500,44,90236,23848,113288,7256,330408,1020,"2,8236981558","0,858802748","-0,342013428",12
192256,184464,43804,37960,248,118,4553508,199948,1118180,0,492464,915964,4553508,56,90300,23848,116384,7252,330540,1020,"2,8192393006","0,6976290777","-0,310077155",12
192256,184460,43804,37940,252,79,4554956,199980,1118180,0,492460,915948,4554956,44,90276,23848,114020,7260,330076,1020,"2,6217858682","0,6685648538","-0,219256616",12
192256,185228,43804,39016,256,73,4554636,200008,1118180,0,493600,915944,4554636,44,91356,23848,113544,7264,332872,1020,"2,8443291384","0,8295060369","-0,205668719",12
192256,185480,43804,38904,256,110,4552488,200016,1118180,0,493528,915912,4552488,28,91248,23848,116468,7264,329240,510,"3,1595856097","0,9830042975","-0,490272021",12
192256,185208,43804,38428,256,86,4554772,200040,1118180,0,493072,915888,4554772,176,90768,23848,113672,7264,331024,1020,"2,7937311665","0,8067545902","-0,225131789",12
192256,184460,43804,37428,252,89,4552524,200052,1118180,0,492156,915840,4552524,164,89768,23848,116824,7260,330244,510,"2,8757464116","0,7468186465","-0,433366339",12
192256,185480,43804,38196,252,115,4554416,200072,1118180,0,492944,915816,4554416,52,90532,23848,113796,7256,335428,1020,"2,9956167083","0,918456391","-0,319121325",12
192256,185220,43804,38176,256,127,4554320,200104,1118180,0,492988,915812,4554320,40,90360,23848,114032,7264,331708,1020,"2,9858593935","0,9406247246","-0,31347641",12
192256,185460,43804,37856,252,140,4551372,200120,1118180,0,492680,915792,4551372,36,90172,23960,117340,7368,330004,1020,"3,3045236117","1,2792570743","0,665799306",13
192256,185584,43804,37492,252,82,4555540,200148,1118180,0,492352,915780,4555540,32,89800,23824,113700,7088,329776,510,"2,3593570843","0,1709577604","-1,56729283",11
192256,184308,43804,36356,252,79,4557048,200168,1118184,0,491252,915772,4557048,36,88684,23844,113620,7440,331416,1020,"2,934201994","1,2783497795","0,8430225164",13
192256,184488,43804,37380,252,80,4555416,200184,1118184,0,492312,915724,4555416,148,89812,23888,113900,7264,328548,1020,"2,5486282549","0,6595622111","-0,070133693",12
192256,184232,43804,37200,252,88,4554732,200204,1118188,0,492168,915708,4554732,188,89468,23900,114748,7344,329572,510,"2,9920644302","1,1386697425","0,212470097",12
192256,184904,43804,36632,248,74,4555120,200224,1118188,0,491640,915688,4555120,12,88968,23848,115216,7252,333064,1020,"2,5419118433","0,5175776293","-0,232911054",12
192256,185664,43804,38456,252,125,4554060,200264,1118188,0,493496,915692,4554060,56,90796,23848,113516,7040,334660,1020,"2,5113861076","0,1504847513","-1,633303999",11
192256,187692,43804,40588,260,73,4551864,200272,1118188,0,495976,915664,4551864,24,93368,23848,113608,7264,336188,1020,"3,243896785","1,0544665608","-0,232298357",12
192256,186656,43804,38932,252,79,4553592,200292,1118188,0,494112,915636,4553592,48,91224,23848,114536,7260,334804,1020,"2,9441372543","0,8216530699","-0,230398597",12
192256,185884,43804,38124,256,107,4554852,200316,1118188,0,493344,915620,4554852,16,90460,23848,113876,7260,333324,1530,"2,7632653614","0,7191356465","-0,074596257",12
192256,184796,43804,37108,252,121,4555360,200340,1118188,0,492368,915604,4555360,164,89448,23848,113504,7256,329800,1530,"2,5368576813","0,6065793829","-0,101020596",12
192256,184540,43804,36968,252,82,4556168,200364,1118188,0,492276,915588,4556168,24,89240,23848,113592,7252,329212,1020,"2,4860740802","0,5821678151","-0,280217788",12
192256,182488,43804,35348,244,116,4557496,200380,1118188,0,490700,915556,4557496,56,87688,23848,113572,7252,327744,510,"2,4946630568","0,6817527929","-0,52631115",12
192256,184780,43804,36704,248,76,4556700,200396,1118188,0,492076,915548,4556700,24,89044,23848,113444,7252,329476,510,"2,5952788785","0,7051327362","-0,483497489",12
192256,186828,43804,38500,256,89,4554132,200424,1118188,0,493908,915540,4554132,44,90840,23848,113564,7264,331572,510,"3,0705259579","1,0247519186","-0,481237397",12
192256,185776,43804,37756,252,75,4555240,200444,1118188,0,493212,915516,4555240,12,90096,23848,113704,7260,333352,510,"2,9067828928","0,8911953348","-0,450443497",12
192256,188172,43804,38888,260,72,4554248,200464,1118188,0,494376,915500,4554248,44,91240,23848,114080,7268,334520,1020,"3,0269068696","0,9039181937","-0,21473378",12
192256,186892,43804,37992,260,81,4554672,200480,1118188,0,493516,915480,4554672,144,90316,23848,114084,7268,333436,1020,"2,9081046858","0,8407335211","-0,215596735",12
192256,187144,43804,38100,256,104,4552760,200496,1118188,0,493688,915436,4552760,176,90440,23848,116236,7264,330968,1020,"2,9669339539","0,7900038816","-0,257280965",12
192256,186884,43804,37956,256,70,4554280,200516,1118188,0,493592,915408,4554280,24,90296,23848,115276,7268,331588,510,"2,9745181316","0,8735494076","-0,405790396",12
192256,187140,43804,37868,260,77,4554596,200532,1118192,0,493528,915400,4554596,48,90192,23848,114560,7268,333508,1020,"2,8970802072","0,804461145","-0,211094863",12
192256,185788,43804,37300,256,73,4556236,200540,1118192,0,493020,915352,4556236,20,89640,23848,113352,7260,332924,1020,"2,6802562164","0,711239358","-0,236371904",12
192256,185740,43804,37292,256,101,4555768,200564,1118192,0,493044,915340,4555768,44,89632,23848,113572,7260,331732,510,"2,966832572","0,9638074042","-0,51775338",12
192256,184712,43804,35728,252,124,4556676,200588,1118192,0,491528,915320,4556676,16,88056,23848,113692,7260,330672,510,"2,8213966076","0,8870729347","-0,540934719",12
192256,186744,43804,38208,260,99,4554792,200604,1118192,0,494052,915292,4554792,172,90548,23848,113792,7264,332536,0,"3,3418078608","1,2481794783","-0,730869367",12
192256,185720,43804,37484,252,69,4555776,200616,1118192,0,493360,915272,4555776,132,89824,23848,113792,7260,333600,1020,"2,6742454404","0,6802332242","-0,202878266",12
192256,186432,43804,37736,256,80,4554564,200628,1118192,0,493648,915248,4554564,52,90076,23848,114156,7264,332840,1020,"2,8065487808","0,760428201","-0,22400965",12
192256,186656,43804,37324,256,100,4555768,200648,1118196,0,493272,915232,4555768,36,89660,23848,113712,7260,331876,1020,"2,8144045319","0,8017602985","-0,296889702",12
192256,187848,43804,38980,260,90,4553616,200664,1118196,0,494980,915200,4553616,48,91320,23848,113740,7268,333560,510,"3,2672546543","1,1392965043","-0,478831526",12
192256,186804,43804,38372,256,95,4554308,200676,1118196,0,494424,915160,4554308,20,90712,23848,114196,7260,332576,1020,"2,9363776671","0,8485171186","-0,284625931",12
192256,186800,43804,37520,260,82,4554916,200704,1118196,0,493600,915160,4554916,32,89856,23848,114276,7268,331380,1020,"2,8092666569","0,7704331617","-0,223861156",12
192256,186748,43804,37656,260,116,4552660,200716,1118196,0,493788,915116,4552660,144,89996,23848,116572,7264,332940,1020,"3,0733314572","0,8421212342","-0,286630231",12
192256,185468,43804,37376,256,80,4554204,200732,1118196,0,493548,915096,4554204,176,89716,23848,115452,7264,333496,1020,"2,7917599264","0,689450567","-0,195020152",12
192256,183536,43804,35468,248,63,4557440,200740,1118196,0,491696,915048,4557440,24,87808,23848,113968,7256,329796,1020,"2,2225097549","0,3818384712","-0,187953818",10
192256,184700,43804,38052,252,63,4554044,200756,1118196,0,494316,915016,4554044,52,90280,23848,114564,7264,328684,1020,"2,5555404336","0,581387907","-0,163897875",12
192256,183360,43804,35820,248,101,4556748,200768,1118196,0,492144,914980,4556748,12,88160,23848,113732,7252,329948,1530,"2,2388038511","0,3746892547","-0,062302733",10
192256,185408,43804,38636,252,102,4554268,200784,1118196,0,495008,914936,4554268,48,90976,23848,113568,7256,332048,1020,"2,8836016574","0,847593149","-0,300125738",12
192256,185148,43804,37520,252,75,4555228,200812,1118196,0,493932,914932,4555228,24,89860,23848,113704,7256,332200,1020,"2,6416388281","0,6591916835","-0,241895921",12
192256,185384,43804,37280,252,79,4555692,200836,1118196,0,493720,914904,4555692,176,89620,23848,113908,7256,331540,1020,"2,6264346142","0,6479306193","-0,24300286",12
192256,185904,43804,38372,256,122,4554576,200844,1118200,0,494876,914880,4554576,152,90712,23848,113136,7264,335620,1020,"3,1193293588","1,0409827267","-0,303397532",12
192256,185988,43804,38328,256,97,4552924,200868,1118204,0,494868,914872,4552924,48,90668,23848,115424,7264,332828,1020,"2,968589008","0,8151716394","-0,243558421",12
192384,185988,43804,38792,256,82,4553408,200896,1118204,0,495344,914876,4553408,24,91116,23848,114580,7264,334416,1020,"2,975439652","0,8439452476","-0,22177886",12
192384,184708,43804,37780,252,73,4555364,200904,1118204,0,494384,914844,4555364,56,90120,23848,113616,7256,331592,1020,"2,6296938711","0,6587805541","-0,235135886",12
192384,186480,43804,39684,256,59,4552988,200920,1118208,0,496312,914836,4552988,20,92024,23848,114108,7260,333320,510,"3,1064787599","0,9760555065","-0,437685642",12
192384,184688,43804,36692,252,75,4556092,200940,1118208,0,493360,914804,4556092,40,89028,23848,113724,7256,329904,1020,"2,4795043193","0,5609519024","-0,240363354",12
192384,185452,43804,38328,256,119,4554004,200964,1118208,0,495060,914780,4554004,132,90668,23848,113464,7264,334220,1020,"3,0596099942","0,9849551083","-0,294099976",12
192384,184688,43804,36860,252,76,4554836,200984,1118208,0,493628,914760,4554836,172,89196,23848,114212,7256,331136,1020,"2,5528743835","0,5763797569","-0,228234167",12
192384,184636,43804,36308,252,81,4555896,201004,1118208,0,493116,914740,4555896,20,88648,23848,114100,7256,330948,1020,"2,5087681134","0,5599233368","-0,247551435",12
192384,185460,43804,37088,256,117,4555012,201036,1118208,0,493940,914728,4555012,52,89656,23848,113908,7264,331704,1020,"2,868344163","0,8467574503","-0,289966889",12
192384,185460,43804,37396,256,97,4555172,201052,1118212,0,494300,914696,4555172,36,89736,23848,113556,7264,330928,1020,"2,7638624525","0,7800716396","-0,25879403",12
192384,183156,43804,35576,248,107,4556952,201076,1118212,0,492544,914660,4556952,36,87916,23848,113680,7256,330212,1020,"2,4470738331","0,5716768343","-0,275233277",12
192384,184428,43804,36720,252,114,4555164,201092,1118212,0,493668,914644,4555164,20,89152,23848,114404,7260,333128,1020,"2,7887934825","0,757307609","-0,281251155",12
192384,187476,43804,39148,260,91,4552000,201096,1118212,0,496208,914588,4552000,176,91492,23848,115324,7264,332740,510,"3,2923798441","1,0658464758","-0,482182039",12
192384,187476,43804,38756,264,53,4553528,201108,1118212,0,495860,914552,4553528,144,91096,23848,114420,7272,333624,1530,"2,760524975","0,6478089028","0,0741026563",12
192384,187400,43804,38904,260,97,4553680,201124,1118212,0,496028,914552,4553680,52,91028,23848,113620,7264,331776,1530,"2,8437126184","0,7645855076","-0,066508235",12
192384,188656,43804,40540,260,130,4547580,201140,1118212,0,497696,914536,4547580,12,92880,23848,117984,7264,333372,1530,"3,3667029951","0,8989170139","-0,103734552",12
192384,187740,43804,39192,264,100,4551540,201152,1118212,0,496404,914488,4551540,48,91528,23848,115492,7272,336896,1020,"3,3463472101","1,0479021729","-0,241308059",12
192384,187988,43804,38744,260,123,4553100,201152,1118216,0,495936,914456,4553100,24,91172,23848,113624,7264,331968,1020,"3,175259978","1,0476661289","-0,34754557",12
192384,187640,43804,40460,264,99,4550812,201172,1118216,0,497744,914440,4550812,48,92796,23848,115080,7272,333484,1020,"3,3580363613","1,0885987394","-0,248465184",12
192384,187616,43804,40216,264,86,4552300,201188,1118216,0,497528,914428,4552300,140,92616,23848,113712,7272,332932,1020,"3,2253311464","1,0637149582","-0,228640446",12
172392,170340,33228,31264,200,9,4578252,187180,1117836,0,460096,928532,4578252,152,83608,23844,110976,7208,319632,1530,"-1,124662877","-1,423109541","0,4517156334",6
172392,170340,33228,31264,200,61,4578456,187200,1117840,0,460124,928524,4578456,156,83608,23844,110888,7204,314720,1530,"-1,0382449","-1,307472556","0,3146081168",6
172392,170340,33228,31952,200,51,4577668,187240,1117844,0,460852,928528,4577668,164,84296,23844,111028,7208,314556,1020,"-0,819697692","-1,122080611","0,132488119",7
172392,170340,33228,31952,200,38,4577772,187272,1117844,0,460900,928508,4577772,152,84292,23844,110952,7208,316612,1020,"-0,821238796","-1,138228475","0,1604159054",7
172392,170340,33228,31952,200,25,4577876,187300,1117844,0,460960,928480,4577876,156,84296,23844,110972,7208,316484,1020,"-0,885695627","-1,191710603","0,1868572531",7
172392,170340,33228,31952,200,18,4577160,187344,1117844,0,460988,928496,4577160,4,84296,23844,110976,7208,316176,1020,"-0,92481408","-1,229553749","0,1925607883",7
172392,170340,33228,31264,200,9,4578116,187376,1117844,0,460352,928476,4578116,164,83640,23844,111080,7208,316164,1020,"-1,035637447","-1,310854451","0,2215384581",7
172392,170340,33228,31736,200,63,4577816,187408,1117844,0,460876,928456,4577816,156,84084,23844,110912,7204,318284,1530,"-0,869363747","-1,213623358","0,3159003845",6
172392,170340,33228,31744,200,47,4577812,187432,1117844,0,460924,928436,4577812,160,84136,23844,111072,7208,316104,1530,"-0,993602844","-1,299143183","0,3710122157",6
172392,170340,33228,31816,200,36,4578272,187464,1117844,0,461048,928416,4578272,148,83956,23844,110944,7208,315588,1530,"-1,068873578","-1,349645976","0,386213198",6
172392,170340,33228,31828,200,26,4577740,187504,1117844,0,461096,928420,4577740,152,84072,23844,110892,7208,317720,1530,"-1,045142297","-1,351361833","0,4115375438",6
172392,170340,33228,31872,200,15,4577944,187528,1117844,0,461192,928384,4577944,148,84044,23844,111004,7204,317688,1530,"-1,104888607","-1,412873507","0,4091412704",6
172392,170340,33228,31264,200,9,4578124,187572,1117844,0,460628,928396,4578124,28,83644,23844,110944,7208,313280,1530,"-1,307437334","-1,525848382","0,4353465333",6
172392,170340,33228,31736,200,60,4577584,187600,1117844,0,461096,928380,4577584,152,83924,23844,110916,7208,315364,1530,"-0,964678307","-1,265209359","0,3387810491",6
172392,170340,33228,31744,200,50,4577912,187616,1117844,0,461200,928344,4577912,156,83984,23844,110932,7208,315364,1020,"-0,82310969","-1,129992184","0,1328853294",7
172392,170340,33228,31748,200,42,4577728,187648,1117844,0,461236,928340,4577728,144,83952,23844,110964,7208,317424,1020,"-0,798846847","-1,132069106","0,1513353236",7
172392,170340,33228,31796,200,35,4577776,187680,1117844,0,461336,928320,4577776,160,84200,23844,110992,7208,317468,1020,"-0,815823928","-1,148368373","0,1697134551",7
172392,170340,33228,31848,200,22,4578268,187720,1117848,0,461432,928312,4578268,168,84048,23844,110868,7208,315280,1530,"-1,136128377","-1,404012341","0,415368845",6
172392,170340,33228,31264,200,9,4578488,187760,1117848,0,460896,928316,4578488,160,83604,23844,110964,7208,315164,2040,"-1,436981922","-1,667204465","0,6718700312",6
172392,170340,33228,31264,200,9,4577628,187816,1117848,0,460940,928332,4577628,16,83640,23844,110992,7204,317132,2040,"-1,38224883","-1,656373937","0,6443561976",6
172392,170340,33228,31740,200,57,4577492,187872,1117848,0,461452,928352,4577492,152,84084,23844,110868,7208,316980,2040,"-1,105680021","-1,416750655","0,5764192052",6
172392,171364,33228,31792,200,44,4577332,187924,1117844,0,461536,928376,4577332,160,84164,23844,110904,7204,314880,1020,"-0,830064397","-1,156831145","0,1128241591",7
172392,171364,33228,31824,200,35,4578040,187956,1117852,0,461616,928356,4578040,164,84184,23844,110848,7204,316976,1020,"-0,810399995","-1,152164032","0,1330947156",7
172392,170340,33228,31944,200,26,4577616,188000,1117852,0,461776,928360,4577616,152,84268,23844,110852,7208,314436,1020,"-0,935925769","-1,223306351","0,1802301373",7
172392,170340,33228,31988,200,16,4577324,188044,1117844,0,461856,928360,4577324,156,84264,23844,110860,7208,316556,1020,"-0,91586357","-1,22958243","0,2033457212",7
172392,170340,33228,31264,200,9,4578108,188092,1117852,0,461176,928376,4578108,136,83608,23844,111048,7208,316556,1020,"-1,016370968","-1,309325002","0,2195693481",7
172392,170340,33228,31264,200,9,4577488,188128,1117852,0,461196,928388,4577488,32,83724,23844,111000,7204,314432,1020,"-1,082932996","-1,356524269","0,1885469196",7
172392,170340,33228,31824,200,60,4576972,188188,1117852,0,461780,928424,4576972,156,84196,23844,111084,7204,316608,1530,"-0,907074093","-1,259003167","0,3215512132",6
172392,170340,33228,31840,200,48,4577680,188212,1117852,0,461808,928424,4577680,160,84252,23844,110912,7200,313952,1530,"-1,055321639","-1,352596271","0,3166974511",6
172392,170340,33228,31888,200,40,4576760,188260,1117844,0,461848,928436,4576760,148,84260,23844,111020,7208,316056,1020,"-0,815726275","-1,155179349","0,1570096704",7
172392,170340,33228,31904,200,32,4577064,188268,1117852,0,461964,928396,4577064,152,84104,23844,110976,7208,313540,1020,"-0,936241589","-1,229809038","0,1662610005",7
172392,170340,33228,31960,200,23,4577392,188296,1117852,0,462068,928372,4577392,148,84264,23844,110968,7208,313540,1020,"-0,969290342","-1,255594788","0,1854080366",7
172392,170340,33228,31264,200,9,4577380,188324,1117852,0,461440,928344,4577380,164,83608,23844,111072,7208,317680,1020,"-0,976660951","-1,296707693","0,2236217292",7
172392,170340,33228,31264,200,9,4577380,188352,1117852,0,461464,928344,4577380,20,83728,23844,111020,7208,317524,1020,"-0,976591557","-1,294353624","0,2166755898",7
172392,170340,33228,31824,200,64,4577436,188372,1117852,0,462076,928316,4577436,156,84180,23844,111060,7204,317224,1530,"-0,869874817","-1,231942547","0,3134921375",6
172392,170340,33228,31840,200,54,4576764,188384,1117852,0,462136,928284,4576764,144,84240,23844,111068,7208,317064,1020,"-0,71965624","-1,088304768","0,13094589",7
172392,170340,33228,31884,200,41,4576744,188392,1117852,0,462200,928264,4576744,160,84280,23844,111004,7208,317020,1530,"-0,965038167","-1,30648848","0,3844269094",6
172392,170340,33228,31920,200,32,4577312,188416,1117852,0,462280,928248,4577312,152,84312,23844,110948,7208,316920,1530,"-1,009812538","-1,336958754","0,4009281781",6
172392,170340,33228,31956,200,23,4577376,188436,1117856,0,462332,928252,4577376,160,84264,23844,111008,7208,316664,1530,"-1,058890152","-1,378965638","0,4182267948",6
172392,170340,33228,31264,200,9,4577116,188448,1117860,0,461684,928228,4577116,24,83604,23844,110948,7204,316400,1530,"-1,210444318","-1,502941653","0,4160128778",6
172392,170340,33228,31264,200,9,4577000,188484,1117864,0,461728,928228,4577000,20,83752,23844,111036,7208,315760,1530,"-1,21018115","-1,495679867","0,4418403499",6
172392,170340,33228,31848,200,59,4576600,188508,1117864,0,462312,928200,4576600,156,84012,23844,110948,7208,315420,1530,"-0,941097285","-1,272054935","0,3413986257",6
172392,170340,33228,31876,200,52,4576896,188512,1117864,0,462424,928160,4576896,164,84256,23844,111060,7208,317472,1530,"-0,898588641","-1,258584573","0,3631707027",6
172392,170340,33228,32032,200,47,4576308,188520,1117864,1,462632,928128,4576308,156,84268,23844,111040,7208,319304,510,"-0,485142191","-0,904895533","-0,082422404",7
172392,170340,33228,31924,200,38,4576884,188532,1117864,0,462556,928100,4576884,156,84308,23844,111084,7204,314580,510,"-0,683336492","-1,030197814","-0,091093319",7
172392,170340,33228,31948,200,27,4576964,188548,1117864,0,462616,928088,4576964,144,84144,23844,110960,7204,314580,1020,"-0,929702389","-1,246469594","0,1533813263",7
172392,170340,33228,32032,200,13,4577208,188556,1117864,0,462724,928072,4577208,164,84360,23844,111000,7208,314420,1020,"-0,976084886","-1,277798094","0,2084891573",7
172392,170340,33228,32012,200,9,4576624,188564,1117864,0,462736,928044,4576624,16,84352,23844,110968,7208,314264,1530,"-1,185331901","-1,471394419","0,4354286927",6
172392,170340,33228,32012,200,9,4576872,188572,1117864,0,462776,928016,4576872,160,84356,23844,111036,7204,314260,1530,"-1,194514362","-1,486139803","0,4201292849",6
172392,170340,33228,32012,200,16,4576336,188576,1117864,0,462796,928000,4576336,148,84356,23844,111000,7208,318500,1530,"-1,023600254","-1,377187562","0,4357719557",6
172392,170340,33228,32012,200,54,4575784,188580,1117864,0,462820,927980,4575784,152,84356,23844,111104,7208,316320,1530,"-0,905280445","-1,267578851","0,3572110416",6
172392,170340,33228,32012,200,47,4576072,188608,1117860,0,462848,927976,4576072,156,84352,23844,111044,7204,316268,1530,"-0,951890712","-1,308317255","0,3468211269",6
172392,170340,33228,32012,200,36,4576168,188628,1117864,0,462904,927944,4576168,164,84356,23844,111032,7208,314196,1020,"-0,869881963","-1,197424091","0,1630945206",7
172392,170340,33228,32012,200,28,4576116,188672,1117864,0,462932,927960,4576116,144,84356,23844,111000,7208,313916,1020,"-0,915944592","-1,233238107","0,1774750094",7
172392,170340,33228,32012,200,16,4576584,188700,1117864,0,462976,927944,4576584,32,84356,23844,110984,7208,313916,1530,"-1,159942374","-1,450292662","0,4218489127",6
172392,170340,33228,32012,200,9,4576128,188716,1117864,0,463024,927912,4576128,144,84356,23844,111040,7208,315740,1530,"-1,13543714","-1,451801231","0,4459717502",6
172392,170340,33228,32012,200,9,4576376,188728,1117860,0,463068,927880,4576376,164,84356,23844,111008,7204,317848,1530,"-1,083692302","-1,431062819","0,4259540938",6
172392,170340,33228,32012,200,9,4575888,188748,1117864,0,463112,927852,4575888,152,84352,23844,111076,7204,315468,1530,"-1,15154839","-1,473796454","0,4225751025",6
172392,170340,33228,32012,200,55,4576016,188756,1117868,0,463160,927816,4576016,160,84352,23844,111012,7208,315428,1530,"-0,927238152","-1,274694821","0,353219643",6
172392,170340,33228,32012,200,43,4575872,188792,1117864,0,463200,927816,4575872,148,84356,23844,110948,7208,315060,1020,"-0,809141049","-1,155670866","0,1488714025",7
172392,170340,33228,32012,200,34,4575696,188824,1117868,0,463232,927816,4575696,152,84356,23844,111004,7204,317232,1020,"-0,794511685","-1,174624818","0,1473258349",7
172392,170340,33228,32012,200,21,4575800,188840,1117868,0,463276,927788,4575800,12,84356,23844,110984,7208,317232,1020,"-0,846337708","-1,210996604","0,189269443",7
172392,170340,33228,32012,200,13,4575864,188864,1117872,0,463300,927788,4575864,176,84352,23844,111056,7208,317232,1530,"-1,068560637","-1,414518161","0,4422278028",6
172392,170340,33228,32012,200,9,4575896,188896,1117872,0,463340,927784,4575896,152,84356,23844,110996,7204,314768,1530,"-1,171709813","-1,483080201","0,4208828217",6
172392,170340,33228,32012,200,63,4575456,188936,1117868,0,463364,927792,4575456,156,84352,23844,110976,7204,316856,1530,"-0,853170719","-1,238176738","0,3152592999",6
172392,170084,33228,32008,200,50,4575924,188984,1117872,0,463396,927808,4575924,144,84348,23844,110924,7208,314556,2040,"-1,168991746","-1,482788836","0,5899151764",6
172392,170084,33228,32008,200,47,4576072,188996,1117872,0,463436,927784,4576072,164,84352,23844,111048,7208,318788,1020,"-0,682597548","-1,08769982","0,15044874",7
172392,170084,33228,32008,200,32,4575696,189032,1117864,0,463476,927780,4575696,148,84352,23844,111092,7208,316548,1020,"-0,817614786","-1,186194161","0,1771331943",7
172392,170084,33228,32008,200,25,4575636,189080,1117872,0,463496,927812,4575636,36,84356,23844,111008,7208,316324,1020,"-0,858091729","-1,216376642","0,1840107077",7
172392,170340,33228,32012,200,10,4576136,189132,1117864,0,463524,927824,4576136,148,84352,23844,111008,7204,314008,1020,"-1,001810881","-1,320918923","0,1901967384",7
