procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 406800  68152  23176 412040    0    0     0     0 2720  631  3 24 73  0  0
 0  0 406800  68152  23176 412048    0    0     0     0 3655  794  4 25 72  0  0
 0  0 406800  68152  23176 412052    0    0     0     0 3374  816  3 24 72  0  0
 0  0 406800  68152  23184 412060    0    0     0    12 3080  713  4 28 68  0  0
 1  0 406800  68152  23184 412064    0    0     0     0 3418  745  2 23 74  0  0
 0  0 406800  68152  23184 412076    0    0     0     0 3243  788  3 28 69  0  0
 0  0 406800  68152  23184 412080    0    0     0     0 3217  706  2 27 71  0  0
 0  0 406800  68152  23184 412088    0    0     0     0 3772  717  4 24 72  0  0
 0  0 406800  68152  23192 412092    0    0     0    12 3271  770  1 31 68  0  0
 0  0 406800  68152  23192 412100    0    0     0     0 3529  817  1 25 74  0  0
 0  0 406800  68152  23192 412104    0    0     0     0 3910  883  8 31 60  0  0
 0  0 406800  68152  23192 412112    0    0     0     0 3683  725  1 29 70  0  0
 0  0 406800  68152  23192 412116    0    0     0     0 3821  730  6 36 58  0  0
 0  0 406800  68152  23208 412124    0    0     0    56 3150  792  5 37 58  0  0
 0  0 406800  68152  23208 412132    0    0     0     0 3986  787  2 42 55  0  0
 0  0 406800  68152  23208 412136    0    0     0     0 3328  769  7 25 69  0  0
 0  0 406800  68152  23208 412144    0    0     0     0 3620  777  2 31 67  0  0
 0  0 406800  68152  23208 412152    0    0     0     0 4022  818  4 39 57  0  0
 0  0 406800  68152  23216 412148    0    0     0    48 3567  811  5 39 55  1  0
 0  0 406800  68152  23216 412164    0    0     0     0 3406  744  6 28 66  0  0
 0  0 406800  68152  23216 412172    0    0     0   200 3584  783  4 36 60  0  0
 1  0 406800  68152  23216 412176    0    0     0     0 2920  774  3 17 80  0  0
 0  0 406800  68152  23216 412184    0    0     0     0 3618  829  9 26 64  0  0
 0  0 406800  68152  23224 412180    0    0     0    24 4018  807  5 35 60  0  0
 1  0 406800  68152  23224 412196    0    0     0     0 3790  778  6 41 53  0  0
 0  0 406800  68152  23224 412200    0    0     0    48 3347  829  5 36 60  0  0
 0  0 406800  68152  23224 412212    0    0     0     0 3389  767  2 27 70  0  0
 0  0 406800  68152  23224 412216    0    0     0     0 3200  743  5 20 75  0  0
 1  0 406800  68152  23232 412224    0    0     0    12 3384  740  2 36 61  0  0
 1  0 406800  68152  23232 412228    0    0     0     0 3201  800  2 24 73  0  0
 0  0 406800  68152  23232 412236    0    0     0     0 3257  734  3 27 70  0  0
 0  0 406800  68152  23232 412240    0    0     0     0 3299  805  5 28 68  0  0
 1  0 406800  68152  23232 412248    0    0     0     0 3224  747  3 22 75  0  0
 0  0 406800  68152  23240 412256    0    0     0    12 3256  735  1 26 71  1  0
 0  0 406800  68152  23240 412260    0    0     0     0 3312  761  2 23 74  0  0
 2  0 406800  68152  23240 412268    0    0     0     0 2862  665  3 20 77  0  0
 0  0 406800  68152  23240 412272    0    0     0     0 2893  721  3 24 73  0  0
 1  0 406800  68152  23240 412280    0    0     0     0 3168  737  2 32 66  0  0
 2  0 406800  68152  23248 412288    0    0     0    12 3508  830  7 35 58  0  0
 0  0 406800  68152  23248 412292    0    0     0     0 3544  787  5 38 58  0  0
 2  0 406800  68152  23248 412300    0    0     0     0 3087  805  2 22 75  0  0
 0  0 406800  68152  23248 412304    0    0     0     0 3140  661  2 27 71  0  0
 0  0 406800  68152  23248 412316    0    0     0     0 2997  718  2 21 77  0  0
 0  0 406800  68152  23256 412312    0    0     0    12 2927  751  1 21 78  0  0
 0  0 406800  68152  23256 412328    0    0     0     0 2934  683  2 26 71  0  0
 0  0 406800  68152  23256 412332    0    0     0     0 3141  802  3 27 70  0  0
 0  0 406800  68152  23256 412340    0    0     0     0 3502  755  2 33 65  0  0
 1  0 406800  68152  23256 412344    0    0     0     0 3634  734  0 21 79  0  0
 0  0 406800  68152  23264 412352    0    0     0    12 3943  820  3 30 67  0  0
 3  0 406800  68152  23264 412356    0    0     0     0 3558  715  2 21 77  0  0
 0  0 406800  68152  23264 412368    0    0     0     0 3200  725  4 26 70  0  0
 0  0 406800  68152  23264 412372    0    0     0   204 3669  644  2 24 74  0  0
 1  0 406800  68152  23264 412380    0    0     0     0 3476  680  4 31 65  0  0
 0  0 406800  68152  23272 412376    0    0     0    24 3396  752  6 29 65  0  0
 1  0 406800  68152  23272 412392    0    0     0     0 3419  710  4 28 69  0  0
 0  0 406800  68152  23272 412396    0    0     0     0 3918  707  4 37 60  0  0
 0  0 406800  68152  23272 412404    0    0     0     0 2665  673  3 18 78  0  0
 0  0 406800  68152  23272 412408    0    0     0     0 3449  709  4 35 61  0  0
 0  0 406800  68152  23280 412420    0    0     0    12 3060  695  3 17 80  0  0
 0  0 406800  68152  23280 412424    0    0     0     0 2941  700  2 18 79  0  0
 0  0 406800  68152  23280 412432    0    0     0     0 3363  690  0 26 74  0  0
 0  0 406800  68152  23280 412436    0    0     0     0 3657  696  4 27 69  0  0
 0  0 406800  68152  23280 412440    0    0     0     0 3771  804  4 29 67  0  0
 0  0 406800  68152  23288 412452    0    0     0    12 3120  731  3 18 79  0  0
 0  0 406800  68152  23288 412456    0    0     0     0 3097  731  2 24 73  0  0
 0  0 406800  68152  23288 412464    0    0     0     0 3092  638  2 18 80  0  0
 2  0 406800  68152  23288 412468    0    0     0     0 3278  720  2 23 75  0  0
 2  0 406800  68152  23288 412476    0    0     0     0 3846  818  4 29 67  0  0
 0  0 406800  68152  23296 412484    0    0     0    12 3327  759  5 23 72  1  0
 0  0 406800  68152  23296 412488    0    0     0     0 3616  801  8 39 53  0  0
 0  0 406800  68152  23296 412496    0    0     0     0 4255  910  8 50 43  0  0
 0  0 406800  68152  23296 412500    0    0     0     0 3918  773  2 33 64  0  0
 1  0 406800  68152  23296 412508    0    0     0     0 3512  753  6 29 65  0  0
 2  0 406800  68152  23304 412504    0    0     0    12 2878  795  3 24 72  0  0
 0  0 406800  68152  23304 412520    0    0     0     0 3687  743  4 28 68  0  0
 0  0 406800  68152  23304 412528    0    0     0     0 3441  698  2 24 73  0  0
 0  0 406800  68152  23304 412536    0    0     0     0 4005  824  4 34 62  0  0
 0  0 406800  68152  23304 412540    0    0     0     0 3802  843  3 32 64  0  0
 0  0 406800  68152  23312 412548    0    0     0    12 3876  824  2 36 62  0  0
 0  0 406800  68152  23312 412552    0    0     0     0 3331  865  3 30 66  0  0
 0  0 406800  68152  23312 412560    0    0     0     0 3816  790  4 29 68  0  0
 0  0 406800  68152  23312 412564    0    0     0   204 3096  790  3 20 77  0  0
 0  0 406800  68152  23312 412572    0    0     0     0 3394  819 13 41 46  0  0
 0  0 406800  68152  23320 412580    0    0     0    24 3176  643  1 21 77  1  0
 0  0 406800  68152  23320 412584    0    0     0     0 3525  721  3 33 64  0  0
 0  0 406800  68152  23320 412592    0    0     0     0 3174  726  2 20 78  0  0
 0  0 406800  68152  23320 412596    0    0     0     0 3549  840  2 24 74  0  0
 0  0 406800  68152  23320 412608    0    0     0    12 3773  829  4 36 60  0  0
 3  0 406800  68152  23328 412604    0    0     0    12 3411  757  3 26 71  0  0
 1  0 406800  68152  23328 412620    0    0     0     0 3396  678  4 22 74  0  0
 1  0 406800  68152  23328 412624    0    0     0     0 3294  763  2 26 72  0  0
 0  0 406800  68152  23328 412632    0    0     0     0 3753  753  2 24 73  0  0
 1  0 406800  68152  23328 412640    0    0     0     0 3585  817  6 27 67  0  0
 1  0 406800  68152  23344 412628    0    0     0    32 3350  767  3 27 70  0  0
 0  0 406800  68152  23344 412652    0    0     0     0 3445  735  3 28 69  0  0
 2  0 406800  68152  23344 412656    0    0     0     0 3912  831  3 40 58  0  0
 0  0 406800  68152  23344 412664    0    0     0     0 3207  691  6 33 61  0  0
 0  0 406800  68152  23344 412668    0    0     0     0 3171  774  2 26 72  0  0
 3  0 406800  68152  23352 412676    0    0     0    12 3095  839  3 23 73  0  0
 1  0 406800  68152  23352 412684    0    0     0     0 3638  768  5 37 59  0  0
 0  0 406800  68152  23352 412688    0    0     0     0 3631  814  5 29 66  0  0
 0  0 406800  68152  23352 412696    0    0     0     0 3532  775  5 34 61  0  0
 0  0 406800  68152  23352 412700    0    0     0   140 2907  733  1 21 78  0  0
 0  0 406800  68152  23360 412712    0    0     0    24 3634  712  5 25 69  1  0
 0  0 406800  68152  23360 412716    0    0     0     0 3722  729  4 25 71  0  0
 0  0 406800  68152  23360 412724    0    0     0     0 3674  829  2 27 70  0  0
 0  0 406800  68152  23360 412728    0    0     0     0 3457  804  2 29 69  0  0
 0  0 406800  68152  23360 412736    0    0     0     0 3041  705  3 26 71  0  0
 0  0 406800  68152  23368 412732    0    0     0    12 3236  657  2 27 71  0  0
 0  0 406800  68152  23368 412748    0    0     0     0 3483  775  2 25 73  0  0
 1  0 406800  68152  23368 412752    0    0     0     0 3302  763  2 31 67  0  0
 0  0 406800  68152  23368 412764    0    0     0     0 3356  724  3 23 74  0  0
 0  0 406800  68152  23368 412764    0    0     0     0 2871  694  1 21 78  0  0
 0  0 406800  68152  23376 412776    0    0     0    12 3377  752  1 22 77  0  0
 3  0 406800  68152  23376 412780    0    0     0     0 3167  733  2 27 71  0  0
 0  0 406800  68152  23376 412788    0    0     0     0 3214 1018  7 42 51  0  0
 0  0 406800  68152  23376 412788    0    0     0     0  122  247  0  0 100  0  0
 0  0 406800  68152  23376 412788    0    0     0     0  133  251  0  1 99  0  0
 0  0 406800  68152  23376 412788    0    0     0     0  136  242  1  0 99  0  0
 0  0 406800  68152  23384 412780    0    0     0    12  133  280  1  0 99  0  0
 0  0 406800  68152  23384 412788    0    0     0     0  123  253  1  0 99  0  0
 0  0 406800  68152  23384 412788    0    0     0     0  108  219  1  0 99  0  0
 1  0 406800  68152  23384 412788    0    0     0     0  125  272  0  0 100  0  0
 0  0 406800  68152  23384 412788    0    0     0     0  112  225  0  0 100  0  0
 0  0 406800  68152  23384 412788    0    0     0     0  127  233  0  1 99  0  0
 0  0 406800  68152  23384 412788    0    0     0     0  113  253  2  0 98  0  0
