 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 370612  72672  23828 491176    0    0     0     0 1948  501  2 18 80  0  0
 0  0 370612  72672  23828 491176    0    0     0     0 1356  401  1 10 89  0  0
 0  0 370612  72672  23828 491180    0    0     0     0 1403  406  2 11 87  0  0
 0  0 370612  72672  23836 491172    0    0     0    12  826  417  1  9 89  1  0
 1  0 370612  72672  23836 491184    0    0     0     0 1431  393  1  9 90  0  0
 0  0 370612  72672  23836 491188    0    0     0     0 1401  465  2  9 89  0  0
 0  0 370612  72672  23836 491188    0    0     0     0 1099  373  2  7 91  0  0
 0  0 370612  72672  23836 491192    0    0     0     0  905  448  2  4 94  0  0
 0  0 370612  72672  23844 491196    0    0     0    12 1409  495  5  9 85  0  0
 1  0 370612  72672  23844 491196    0    0     0     0 1325  467  1  8 91  0  0
 0  0 370612  72672  23844 491196    0    0     0     0 1272  454  1 10 89  0  0
 0  0 370612  72672  23844 491200    0    0     0     0 1074  369  1  7 91  0  0
 0  0 370612  72672  23844 491200    0    0     0     0 1649  465  1 12 87  0  0
 0  0 370612  72672  23852 491204    0    0     0    12 1113  477  2  5 92  0  0
 0  0 370612  72672  23852 491204    0    0     0     0 1130  416  1  6 93  0  0
 0  0 370612  72672  23852 491208    0    0     0     0 1341  469  2  9 89  0  0
 0  0 370612  72672  23852 491208    0    0     0     0 1326  452  4 11 85  0  0
 0  0 370612  72672  23852 491212    0    0     0     0 1298  412  0  7 93  0  0
 0  0 370612  72672  23860 491204    0    0     0    12 1254  466  2  9 88  0  0
 0  0 370612  72672  23860 491220    0    0     0     0  895  369  1  5 94  0  0
 0  0 370612  72672  23860 491220    0    0     0     0 1203  436  2  7 90  0  0
 0  0 370612  72672  23860 491224    0    0     0     0 1548  490  1 13 86  0  0
 0  0 370612  72672  23860 491224    0    0     0     0  899  346  2  4 94  0  0
 0  0 370612  72672  23868 491216    0    0     0    80 1066  394  1  7 91  0  0
 0  0 370612  72672  23868 491228    0    0     0     0 1745  497  1 12 87  0  0
 0  0 370612  72672  23868 491228    0    0     0     0 1412  438  2 11 87  0  0
 0  0 370612  72672  23868 491232    0    0     0     0  931  380  2 10 88  0  0
 0  0 370612  72672  23868 491232    0    0     0     0 1610  508  2 13 85  0  0
 0  0 370612  72672  23876 491236    0    0     0    20 1560  451  2 13 85  0  0
 0  0 370612  72672  23876 491240    0    0     0     0  947  426  2  4 94  0  0
 0  0 370612  72672  23876 491240    0    0     0     0 1375  457  1  9 90  0  0
 0  0 370612  72672  23876 491244    0    0     0     0  956  403  1  6 93  0  0
 0  0 370612  72672  23876 491244    0    0     0     0  882  380  1  6 93  0  0
 0  0 370612  72672  23884 491248    0    0     0    12 1186  468  2 10 87  1  0
 0  0 370612  72672  23884 491252    0    0     0     0 1221  435  3  7 89  0  0
 0  0 370612  72672  23884 491252    0    0     0     0 1412  417  2 10 88  0  0
 0  0 370612  72672  23884 491252    0    0     0     0 1865  464  2 13 85  0  0
 0  0 370612  72672  23884 491256    0    0     0     0 1437  463  2  7 91  0  0
 0  0 370612  72672  23892 491248    0    0     0    12 1344  431  2  8 90  0  0
 0  0 370612  72672  23892 491260    0    0     0     0 1296  418  2  9 89  0  0
 0  0 370612  72224  23892 491260    0    0     0     0 1243  438  1 11 88  0  0
 0  0 370612  72224  23892 491264    0    0     0     0 1046  426  3 10 87  0  0
 0  0 370612  72224  23892 491264    0    0     0     0 1485  424  2 11 87  0  0
 0  0 370612  72224  23900 491268    0    0     0    12 1319  459  2  8 90  0  0
 0  0 370612  72224  23900 491272    0    0     0     0 1450  456  2 11 87  0  0
 0  0 370612  72224  23900 491272    0    0     0     0 1499  442  1  9 90  0  0
 0  0 370612  72224  23900 491276    0    0     0     0 1451  453  3  9 88  0  0
 0  0 370612  72224  23900 491276    0    0     0     0  878  400  3  5 91  0  0
 0  0 370612  72224  23908 491280    0    0     0    12 1569  499  2 11 87  0  0
 0  0 370612  72224  23908 491280    0    0     0     0  837  393  1  7 92  0  0
 0  0 370612  72224  23908 491284    0    0     0     0  874  426  2  7 91  0  0
 0  0 370612  71972  23908 491284    0    0     0     0 1199  470  3  9 88  0  0
 0  0 370612  71972  23908 491288    0    0     0     0  887  378  1  7 92  0  0
 0  0 370612  71972  23916 491280    0    0     0    12 1123  416  0  5 95  0  0
 0  0 370612  71972  23916 491292    0    0     0    72 1478  484  1  9 90  0  0
 0  0 370612  71972  23916 491292    0    0     0     0 1614  463  1 10 89  0  0
 2  0 370612  71972  23916 491296    0    0     0     0 1086  417  2  8 90  0  0
 1  0 370612  71972  23916 491300    0    0     0     0 1495  457  2 10 88  0  0
 0  0 370612  71972  23924 491292    0    0     0    20 1405  445  2 10 88  0  0
 1  0 370612  71972  23924 491304    0    0     0     8 1177  399  3  6 90  0  0
 0  0 370612  71972  23924 491304    0    0     0     0 1260  474  1  8 91  0  0
 0  0 370612  71972  23924 491308    0    0     0     0  988  385  1  6 93  0  0
 0  0 370612  71972  23924 491308    0    0     0     0  747  429  3 10 87  0  0
 0  0 370612  71972  23932 491312    0    0     0    12  837  410  1  7 92  0  0
 1  0 370612  71972  23932 491312    0    0     0     0 1043  411  2  7 91  0  0
 0  0 370612  71972  23932 491316    0    0     0     0  941  398  3  7 90  0  0
 0  0 370612  71972  23932 491316    0    0     0     0 1380  432  2  8 90  0  0
 0  0 370612  71972  23932 491320    0    0     0     0 1183  403  0  5 95  0  0
 0  0 370612  71972  23940 491316    0    0     0    12 1270  473  5  8 86  0  0
 0  0 370612  71972  23940 491328    0    0     0    36 1484  452  1 13 86  0  0
 0  0 370612  71972  23940 491328    0    0     0     0  963  421  1  5 94  0  0
 1  0 370612  71972  23940 491328    0    0     0     0 1448  404  1 14 85  0  0
 0  0 370612  71972  23940 491332    0    0     0     0 1228  402  1  7 92  0  0
 0  0 370612  71972  23948 491324    0    0     0    20  840  445  1  6 92  1  0
 1  0 370612  71972  23948 491336    0    0     0     0 1183  390  0  7 93  0  0
 0  0 370612  71972  23948 491340    0    0     0     0 2013  478  1 12 87  0  0
 0  0 370612  71972  23948 491340    0    0     0     0 1284  454  1  6 92  0  0
 0  0 370612  71972  23948 491344    0    0     0     0 1135  407  1  7 91  0  0
 0  0 370612  71972  23948 491344    0    0     0     0 1243  423  3  8 88  0  0
 0  0 370612  71972  23956 491348    0    0     0    12 1127  442  1 10 89  0  0
 0  0 370612  71972  23956 491348    0    0     0     0  840  390  2  6 92  0  0
 1  0 370612  71972  23956 491348    0    0     0     0 1686  503  1  9 90  0  0
 0  0 370612  71972  23956 491356    0    0     0     0  801  418  2  7 91  0  0
 0  0 370612  71972  23956 491356    0    0     0     0  910  388  1  6 93  0  0
 0  0 370612  71972  23972 491340    0    0     0    52 1116  534  1  9 89  0  0
 0  0 370612  71972  23972 491360    0    0     0     0  930  410  1  5 94  0  0
 1  0 370612  69960  24404 491756    0    0   816    80 1294  934  2 14 82  2  0
 0  0 370612  69960  24404 491768    0    0     0     0 1674  470  1  9 90  0  0
 0  0 370612  69960  24404 491768    0    0     0     0 1057  433  2  8 89  0  0
 0  0 370612  69960  24404 491772    0    0     0     0 1332  465  2  6 91  0  0
 0  0 370612  69960  24404 491772    0    0     0     0 1037  475  1  9 90  0  0
 0  0 370612  69960  24412 491776    0    0     0    24 1063  382  1  5 92  1  0
 0  0 370612  69960  24412 491780    0    0     0     0  902  414  2  8 90  0  0
 2  0 370612  69960  24412 491784    0    0     0     0 1384  449  1 13 86  0  0
 0  0 370612  69960  24412 491784    0    0     0     0 1343  438  2  8 90  0  0
 0  0 370612  69960  24412 491784    0    0     0     0  994  415  1  9 90  0  0
 0  0 370612  69960  24420 491788    0    0     0    12 1392  452  2 13 85  0  0
 0  0 370612  69960  24420 491792    0    0     0     0 1279  420  1  9 90  0  0
 0  0 370612  69960  24420 491792    0    0     0     0 1663  413  1 10 89  0  0
 0  0 370612  69960  24420 491792    0    0     0     0 1133  411  2 10 88  0  0
 0  0 370612  69960  24420 491796    0    0     0    72 1327  458  2  9 89  0  0
 0  0 370612  69960  24428 491800    0    0     0    20 1320  452  2  9 89  0  0
 0  0 370612  69960  24428 491800    0    0     0     0 1441  448  2 10 88  0  0
 0  0 370612  69960  24428 491800    0    0     0     0 1129  424  0  9 91  0  0
 0  0 370612  69960  24428 491804    0    0     0     0 1075  414  2  4 94  0  0
 0  0 370612  69960  24428 491804    0    0     0    52 1139  468  1  6 92  0  0
 1  0 370612  69960  24436 491812    0    0     0    12 1319  511  1 10 89  0  0
 0  0 370612  69960  24436 491812    0    0     0     0  766  365  2  2 96  0  0
 0  0 370612  69960  24436 491816    0    0     0     0 1690  487  2 13 85  0  0
 0  0 370612  69960  24436 491816    0    0     0     0 1137  475  2  9 89  0  0
 0  0 370612  69960  24436 491816    0    0     0     0 1260  412  1 10 89  0  0
 0  0 370612  69960  24436 491820    0    0     0     0 1016  386  1  9 90  0  0
 0  0 370612  69960  24444 491824    0    0     0    12 1294  461  2  9 89  0  0
 0  0 370612  69960  24444 491824    0    0     0     0 1199  387  1  7 91  0  0
 0  0 370612  69960  24444 491824    0    0     0     0 1302  410  1 11 88  0  0
 0  0 370612  69960  24444 492496    0    0   664     0 1245  440  2 12 85  1  0
 0  0 370612  69960  24444 492496    0    0     0     0  870  326  0  6 94  0  0
 0  0 370612  69960  24452 492500    0    0     0    12 1269  431  2  8 89  0  0
 0  0 370612  69960  24452 492504    0    0     0     0 1066  488  2  8 89  0  0
 0  0 370612  69960  24452 492504    0    0     0     0 1047  427  2  7 91  0  0
 0  0 370356  69204  24452 492968  488    0   948   200 1333 1434 14 16 70  0  0
 0  0 370356  69204  24452 492968    0    0     0     0 1210  981  8  9 84  0  0
 0  0 370356  69204  24460 492956    0    0     0    20  397  751  6  1 91  1  0
 0  0 370356  69204  24460 492956    0    0     0     0  443  739  6  1 93  0  0
 0  0 370356  69204  24460 492956    0    0     0     0  432  700  5  2 93  0  0
 0  0 370356  69204  24460 492956    0    0     0     0  402  669  4  1 95  0  0
 0  0 370356  69204  24460 492956    0    0     0     0  343  630  4  1 95  0  0
 0  0 370356  69204  24460 492956    0    0     0     0  347  567  3  0 97  0  0
 0  0 370356  69204  24460 492956    0    0     0     0  329  543  4  1 95  0  0
 0  0 370356  69204  24460 492956    0    0     0     0  206  383  1  0 99  0  0
 0  0 368052  65676  24472 493916 2240    0  3216    52  761 2331 41  7 43  9  0
 0  0 368052  65676  24472 493924    0    0     0     0  105  154  0  0 100  0  0
 0  0 368052  65676  24472 493924    0    0     0     0   82  151  0  0 100  0  0
 1  0 368052  65676  24472 493924    0    0     0     0   79  138  0  0 100  0  0
 0  0 368052  65676  24472 493924    0    0     0     0   85  136  0  0 100  0  0
 0  0 368052  65676  24472 493924    0    0     0     0   89  142  0  0 100  0  0
 0  0 368052  65676  24480 493916    0    0     0    20   96  160  0  0 99  1  0
 0  0 368052  65676  24480 493924    0    0     0     0   77  133  0  0 100  0  0
 0  0 368052  65676  24480 493924   32    0    32     0   93  313  3  1 96  0  0
 0  0 368052  65676  24480 493924    0    0     0     0   78  133  0  0 100  0  0
 0  0 368052  65676  24480 493924    0    0     0     0   97  157  0  0 100  0  0
 0  0 368052  65676  24480 493924    0    0     0     0   78  131  1  0 99  0  0
 0  0 368052  65676  24480 493924    0    0     0     0   71  134  0  0 100  0  0
 0  0 368052  65676  24480 493924    0    0     0     0   70  122  0  0 100  0  0
 1  0 368052  65676  24480 493924    0    0     0     0   82  150  0  0 100  0  0
 0  0 368052  65676  24480 493924    0    0     0     0   93  142  0  0 100  0  0
 0  0 368052  65676  24480 493924    0    0     0     0   79  138  0  0 100  0  0
 0  0 368052  65676  24480 493924    0    0     0     0   77  131  0  0 100  0  0
 0  0 368052  65676  24480 493924    0    0     0     0   76  147  0  0 100  0  0
 0  0 368052  65676  24480 493924    0    0     0     0   81  127  0  0 100  0  0
 0  0 368052  65676  24480 493924    0    0     0     0   80  145  0  0 100  0  0
 1  0 366520  68716  23972 482284 5772 1572  8996  1572 1409 3733 43 13 39  5  0
 1  0 366264  68716  23972 482320   28    0    56     0  149  366  2  0 98  0  0
 3  0 367040  71872  24248 469884  392  984  4828  1128  626 1751 44 11 41  3  0
 4  0 363464  72816  24232 440628 10296 2404 16146  3056 2131 8407 72 28  0  0  0
 0  1 345544  60008  24232 441588 20840    0 21812     0 1867 7107 74 17  0  9  0
 0  1 322504  69068  23452 409960 25480 1080 25480  1080 1619 2645 17 14  0 70  0
 0  0 317896  59688  23332 398496 5168    0  5336     0  813 2381 62  5 19 13  0
 0  0 317896  59688  23332 398496    4    0     4     0  166  387  3  2 94  1  0
0  0 317640  73948  23480 400708  123  359  2588   798  843  948 10  8 80  1  0
 0  0 317640  73948  23480 400708    0    0     0     0  133  424  1  0 99  0  0
