r,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7
1,186644,58520,10860,305936,0,0,0,0,1228,458,0,53,47,"0,4962719674","-0,230278032","0,0389164049","0,3455504639","-0,090528251","0,1605991631","-0,157833207"
1,186644,58520,10860,305940,0,0,0,0,1461,444,0,63,37,"0,9830584323","-0,339510495","0,0233675442","0,5725825475","-0,121796622","0,1020468296","-0,307935365"
2,186644,58520,10872,305944,0,0,0,32,1777,490,0,79,20,"2,1208299703","-0,143662997","0,4404339723","1,1745421883","-0,428185392","-0,237565813","-0,323668772"
1,186644,58520,10872,305944,0,0,0,0,1133,418,0,46,54,"0,0502381926","-0,265747178","-0,216644739","0,1601935716","-0,031565513","0,1179392439","-0,052780102"
0,186644,58520,10872,305948,0,0,0,0,1113,409,0,46,54,"-0,133921536","-0,281078917","-0,437716076","0,0325944191","0,1448192456","0,4920854419","-0,324177015"
0,186644,58520,10872,305952,0,0,0,0,1313,428,0,55,45,"0,4022657004","-0,316864992","-0,290064634","0,2787286059","0,0935602424","0,5013613714","-0,465910729"
0,186644,58520,10872,305956,0,0,0,0,1497,438,0,63,37,"0,8605757588","-0,362876437","-0,193925191","0,4904577856","0,0528251357","0,4956416492","-0,591192035"
0,186644,58520,10880,305960,0,0,0,16,1521,457,0,65,35,"1,0236802379","-0,224468102","-0,130759261","0,5868026792","0,0130202722","0,5341830867","-0,642371749"
0,186644,58520,10880,305960,0,0,0,0,1320,402,0,54,46,"0,2906747291","-0,367295689","-0,436603096","0,240235904","0,1177469653","0,464633695","-0,449809382"
3,186644,58520,10880,305964,0,0,0,52,1516,467,0,64,36,"1,4381268623","0,0698575092","0,3597702934","0,9523575963","-0,544234652","-0,627985293","0,1562979008"
2,186644,58520,10880,305964,0,0,0,0,965,394,0,38,62,"-0,304023293","-0,252980529","-0,215870008","0,0565299332","-0,148502918","-0,278018739","0,3492855646"
4,186644,58520,10880,305968,0,0,0,0,899,412,0,33,67,"-0,197915981","-0,182992135","0,1998725142","0,1969220931","-0,48139641","-1,010171626","0,9666829014"
1,186644,58520,10892,305968,0,0,0,40,1738,496,0,74,26,"1,7933885455","-0,050854355","0,2271931607","1,0204717767","-0,250333387","0,1994893991","-0,544285685"
1,186644,58520,10892,305972,0,0,0,0,1386,388,0,58,42,"0,5814693402","-0,42918929","-0,324104101","0,4272207243","-0,052937103","0,0605853916","-0,226732732"
1,186644,58520,10892,305976,0,0,0,0,1733,453,0,74,26,"1,6333083506","-0,431098147","0,0977522673","0,9055531425","-0,16683239","0,1377700607","-0,485338544"
0,186644,58520,10892,305976,0,0,0,0,1065,392,0,43,57,"-0,323202834","-0,302908933","-0,561270752","-0,02841183","0,1738301366","0,5017902733","-0,279636008"
0,186644,58520,10892,305980,0,0,0,0,1852,506,0,80,20,"1,9768785749","-0,375443434","0,2275192121","1,0159869015","-0,061574078","0,6118502537","-0,865174264"
0,186644,58520,10900,305984,0,0,0,16,1289,435,0,53,47,"0,3576116063","-0,185575089","-0,329987548","0,3075309258","0,082101455","0,5594946931","-0,462626879"
4,186644,58520,10900,305984,0,0,0,0,1238,433,0,51,49,"0,7857976197","-0,289271928","0,3846806413","0,6578693572","-0,562790442","-0,983455571","0,6969535599"
0,186644,58520,10900,305988,0,0,0,0,1524,476,0,67,33,"1,166875942","-0,327635875","-0,007390444","0,6504028955","0,0180768738","0,6129545028","-0,653800407"
1,186644,58520,10900,305988,0,0,0,0,1467,421,0,63,37,"0,9345799506","-0,4057556","-0,13554673","0,5946078394","-0,094865165","0,1271366257","-0,307022428"
1,186644,58520,10900,305992,0,0,0,0,843,399,0,32,68,"-0,720607992","-0,207568092","-0,418615295","-0,154472217","0,0456431235","0,1725568482","0,1576549632"
3,186644,58520,10908,305992,0,0,0,16,1447,428,0,63,37,"1,2272778077","-0,273461833","0,2051614439","0,8380550441","-0,455280561","-0,628185659","0,2296202416"
6,186644,58520,10908,305996,0,0,0,0,1755,452,0,78,22,"2,4840335093","-0,461812345","0,972335905","1,5227807681","-1,019743743","-1,782210465","0,8503392477"
0,186644,58520,10908,306000,0,0,0,0,1430,463,0,69,31,"1,1242908276","-0,354282635","-0,073450414","0,6268345095","0,0279863934","0,613526211","-0,657109329"
4,186644,58520,10908,306000,0,0,0,0,1311,411,0,55,45,"0,913312306","-0,366256501","0,2863654126","0,7273311775","-0,560275393","-1,021276215","0,6438498028"
0,186644,58520,10908,306004,0,0,0,0,1983,491,0,91,9,"2,4249436373","-0,486102268","0,1936425887","1,2295454961","-0,086372474","0,5920299581","-1,009865492"
3,186644,58520,10916,306004,0,0,0,16,1317,474,0,57,43,"1,0722745992","-0,140705209","0,3994280212","0,7732926352","-0,463164683","-0,507488751","0,307045794"
2,186644,58520,10916,306008,0,0,0,0,1500,437,0,63,37,"1,1606438897","-0,387090561","0,1056017307","0,7609984021","-0,273218657","-0,206625915","-0,041565522"
3,186644,58520,10916,306012,0,0,0,0,1431,429,0,62,38,"1,1808931623","-0,38770072","0,2336693073","0,8110279282","-0,42996458","-0,601022029","0,2610682447"
0,186644,58520,10916,306012,0,0,0,0,1353,442,0,57,43,"0,5752350945","-0,328371215","-0,252013911","0,4056397787","0,0859424384","0,6005336328","-0,503910088"
2,186644,58520,10916,306016,0,0,0,0,1020,420,0,41,59,"-0,049093186","-0,244173224","-0,102544727","0,2116614272","-0,170902749","-0,171781205","0,2949883658"
1,186644,58520,10924,306016,0,0,0,16,1906,501,0,84,16,"2,3043692313","-0,309721258","0,329248646","1,2578344653","-0,253965607","0,2538854047","-0,663182525"
0,186644,58520,10924,306020,0,0,0,0,1124,388,0,48,52,"-0,096690771","-0,360653847","-0,587406134","0,1061984351","0,1665869753","0,5419529512","-0,348693867"
0,186644,58520,10924,306024,0,0,0,0,1554,498,0,69,31,"1,3468843662","-0,31184482","0,0920665943","0,75794507","-0,000068638","0,6937385347","-0,690092745"
0,186644,58520,10924,306024,0,0,0,0,1269,396,0,57,43,"0,3595860748","-0,410249319","-0,497105834","0,3107888013","0,12611103","0,5370149161","-0,477786746"
2,186644,58520,10924,306028,0,0,0,0,1516,463,0,65,35,"1,3327233957","-0,353361345","0,2421188323","0,847691662","-0,297825978","-0,144035435","-0,074896371"
2,186644,58520,10932,306020,0,0,0,16,1329,438,0,59,41,"0,904613978","-0,230947185","0,03372663","0,667786798","-0,270003255","-0,162627484","0,0132147909"
1,186644,58520,10932,306032,0,0,0,0,960,403,0,37,63,"-0,420845849","-0,257637624","-0,403121655","0,0175217926","0,0298509587","0,2203267002","0,0763426998"
1,186644,58520,10932,306036,0,0,0,0,1498,464,0,63,37,"1,1193835843","-0,343597404","0,0531757198","0,7168867976","-0,120658003","0,2629865384","-0,327447018"
1,186644,58520,10932,306036,0,0,0,80,970,383,0,39,61,"-0,390253189","0,2870442747","-0,674577164","0,1259617007","-0,064941058","0,1418979115","-0,036666467"
0,186644,58520,10932,306040,0,0,0,0,1296,422,0,55,45,"0,4004555784","-0,357827471","-0,381333859","0,3460372339","0,113377085","0,5988820952","-0,467966933"
0,186644,58520,10944,306040,0,0,0,32,1204,424,0,53,47,"0,2836309701","-0,099342372","-0,468952316","0,3320097013","0,0846607864","0,6187291061","-0,468067657"
1,186644,58520,10944,306044,0,0,0,0,1469,483,0,64,36,"1,2042779193","-0,313992754","0,1419883138","0,7590619005","-0,133283667","0,3231161671","-0,339605033"
0,186644,58520,10944,306048,0,0,0,0,1099,409,0,47,53,"-0,070317966","-0,322066091","-0,505709857","0,1390628167","0,1600618222","0,6212028481","-0,340747032"
1,186644,58520,10944,306048,0,0,0,20,1592,465,0,71,29,"1,4909321549","-0,252167156","0,0435108802","0,9138280189","-0,172959304","0,261897274","-0,458927733"
0,186644,58520,10944,306052,0,0,0,0,1449,444,0,62,38,"0,8482307137","-0,377467572","-0,24252437","0,5610988088","0,071454744","0,6406592016","-0,580717049"
1,186644,58520,10952,306044,0,0,0,16,1091,409,0,45,54,"0,0201561235","-0,197503354","-0,382860273","0,2475303915","-0,021991316","0,2393971718","-0,065310834"
2,186644,58520,10952,306056,0,0,0,0,689,381,0,26,74,"-0,944920878","-0,217915488","-0,422913038","-0,159615656","-0,071174007","-0,138191991","0,5289368506"
0,186644,58520,10952,306056,0,0,0,0,1102,399,0,46,54,"-0,131482222","-0,340959391","-0,570406634","0,122100402","0,1725077112","0,6157156801","-0,328163598"
1,186644,58520,10952,306060,0,0,0,0,1067,401,0,43,57,"-0,121551504","-0,316781309","-0,400768615","0,1748013385","0,0128359338","0,236817099","-0,011703022"
0,186644,58520,10952,306064,0,0,0,0,1751,468,0,73,27,"1,5566689535","-0,431667315","-0,065513166","0,8995647939","0,007622072","0,6599670226","-0,765082551"
5,186644,58520,10960,306064,0,0,0,16,1322,443,0,67,33,"1,623568714","-0,273739623","0,5975683898","1,1416808471","-0,797841564","-1,269524304","0,751560086"
0,186644,58520,10960,306064,0,0,0,0,977,383,0,40,60,"-0,489082751","-0,328892838","-0,69389293","-0,032119039","0,2107505529","0,6162101371","-0,235122445"
4,186644,58520,10960,306068,0,0,0,0,1862,483,0,77,23,"2,3902347654","-0,439748392","0,7252067508","1,4626011216","-0,694313926","-0,866768315","0,274446505"
0,186644,58520,10960,306072,0,0,0,0,1600,461,0,69,31,"1,2792572016","-0,408676442","-0,133143362","0,7741451804","0,0342499439","0,6804583359","-0,692302594"
0,186644,58520,10968,306080,0,0,0,44,1226,432,0,51,49,"0,2716618951","-0,000319963","-0,488426364","0,3768071066","0,0739962532","0,6694190223","-0,468485155"
1,186644,58520,10968,306080,0,0,0,0,1025,396,0,42,58,"-0,197088073","-0,324081894","-0,448714688","0,1555791216","0,0255969586","0,2608811395","0,0066301895"
4,187156,68120,10792,305200,0,540,900,1416,1520,955,1,65,34,"5,8937838123","27,120923469","1,6231484398","3,7795131266","1,6150886917","6,1710047138","10,106249998"
1,187156,65632,10792,305200,0,0,0,0,1701,515,0,79,21,"2,8186403673","-0,06465989","0,0093514696","-0,795996818","0,1242747174","-0,136591891","-0,143926269"
2,187156,65632,10792,305204,0,0,0,0,1027,374,0,42,58,"0,6519690925","-0,059461702","-0,739675564","-1,718847355","0,2053525934","-0,700256304","0,7056801685"
0,187156,65632,10792,305208,0,0,0,0,1218,452,0,49,51,"1,0335161409","0,0292373542","-0,650464121","-1,631044969","0,4544035407","0,2009673137","0,0180644907"
0,187156,65632,10792,305208,0,0,0,0,1567,417,0,65,35,"1,7532017382","-0,166558874","-0,740969471","-1,299092272","0,415106545","0,0853255938","-0,214358065"
2,187156,65632,10804,305212,0,0,0,64,1435,485,0,61,39,"2,0373033905","0,4742366748","-0,223179998","-1,007336106","-0,033886116","-0,554344194","0,3143649303"
0,187156,65632,10804,305212,0,0,0,0,1591,479,0,68,32,"2,0950221624","-0,070855092","-0,421162359","-1,143012715","0,3619469884","0,2203660865","-0,269616037"
0,187156,65632,10804,305216,0,0,0,0,1624,473,0,66,34,"2,0293278131","-0,07700861","-0,461108463","-1,163021861","0,370858426","0,2057182051","-0,251511362"
9,187156,65408,10804,305216,0,0,0,0,1741,436,0,74,26,"3,4994950566","-0,207150936","0,9774887631","-0,050500152","-1,160779096","-3,371841292","2,1313780418"
3,187156,65408,10804,305220,0,0,0,0,1740,508,0,77,23,"3,0203552955","-0,08595055","0,3116956993","-0,541148512","-0,210492489","-0,90305102","0,4155491094"
1,187156,65408,10812,305444,0,0,224,24,1457,533,0,72,28,"2,6581085467","2,6805197835","1,1001667656","-0,351120657","1,4538817842","2,236893128","3,5120308414"
0,187156,65408,10812,305444,0,0,0,0,1159,428,0,55,45,"1,0601148652","-0,061524801","-0,732635178","-1,477686624","0,4450346718","0,2268927871","-0,052221459"
4,187156,65408,10812,305448,0,0,0,0,1271,438,0,57,43,"1,8000570319","-0,065405257","0,031498249","-0,956956789","-0,249439841","-1,321897569","1,0114572705"
2,187156,65408,10812,305448,0,0,0,0,1201,434,0,56,44,"1,4219496964","-0,059662506","-0,345502151","-1,22176063","0,097640005","-0,543587269","0,4817693636"
1,187156,65408,10812,305452,0,0,0,0,1121,430,0,51,49,"1,0314484383","-0,031997174","-0,567767625","-1,439053201","0,2884283375","-0,150880642","0,2758882188"
0,187156,65408,10820,305444,0,0,0,24,745,386,0,31,69,"-0,236637797","0,2087036029","-1,141881141","-2,023982108","0,5407470635","0,2063310117","0,2732966343"
3,187156,65408,10820,305456,0,0,0,0,1531,464,0,63,37,"2,1699128376","-0,085325903","0,0168385695","-0,811748692","-0,128464869","-0,904068675","0,6131497367"
1,187156,65408,10820,305460,0,0,0,0,1542,459,0,64,36,"1,9213120796","-0,102701265","-0,353074405","-1,011654271","0,2092937037","-0,137964823","0,0467767947"
3,187156,65408,10820,305460,0,0,0,0,1725,459,0,74,26,"2,6914888388","-0,176835317","0,0517683909","-0,575779933","-0,167675009","-0,940707371","0,4563306662"
3,187156,65408,10820,305464,0,0,0,0,1962,474,0,84,16,"3,2784871055","-0,230439864","0,1847689437","-0,304514772","-0,220751804","-0,944051325","0,2978609391"
2,187156,65408,10828,305456,0,0,0,16,731,362,0,27,73,"-0,192029641","0,1215891916","-0,92548884","-1,907359294","0,2460274356","-0,595645126","0,8899605355"
3,187156,65408,10828,305468,0,0,0,0,1702,457,0,69,31,"2,495876506","-0,156582003","0,0070088389","-0,648464117","-0,147721269","-0,926429044","0,5163760279"
1,187156,65408,10828,305468,0,0,0,0,1596,406,0,69,31,"1,9674476769","-0,241997558","-0,606165438","-0,984780954","0,2330261532","-0,23416329","-0,005768996"
2,187156,65408,10828,305472,0,0,0,0,1615,454,0,68,32,"2,244098442","-0,146131614","-0,189735632","-0,812163245","0,0303986378","-0,532047342","0,2664971555"
0,187156,65408,10828,305476,0,0,0,0,1435,401,0,60,40,"1,3682509748","-0,185206965","-0,855186148","-1,295251266","0,4404760363","0,1684032274","-0,152200714"
3,187156,65408,10836,305468,0,0,0,16,2156,540,0,94,6,"4,0210639051","-0,068348124","0,5235648038","0,0577593015","-0,325736148","-0,825967612","0,1137108903"
3,187156,65408,10836,305480,0,0,0,0,1571,463,0,66,34,"2,3118336472","-0,116248987","0,0118640773","-0,730615816","-0,134925521","-0,883294673","0,5708139607"
1,187156,65408,10836,305484,0,0,0,0,1454,412,0,61,39,"1,5976808257","-0,175118225","-0,626763681","-1,14007811","0,2615144474","-0,18777103","0,1067067788"
0,187156,65408,10836,305484,0,0,0,0,1616,440,0,66,34,"1,8570668215","-0,16863799","-0,629736178","-1,061276348","0,3865936428","0,2326888299","-0,262769024"
4,187156,65408,10836,305488,0,0,0,0,1248,400,0,49,51,"1,3845123764","-0,108430052","-0,228141296","-1,098909927","-0,189874253","-1,346429903","1,1127002977"
0,187156,65408,10844,305492,0,0,0,16,2023,533,0,85,15,"3,165555723","-0,024639571","-0,092826128","-0,442932817","0,22143064","0,3608949571","-0,592547138"
0,187156,65408,10844,305492,0,0,0,220,1136,394,0,45,55,"0,6485620585","1,5451525998","-1,485298941","-1,344864333","0,2266468101","0,1181339362","-0,188571247"
0,187156,65408,10844,305496,0,0,0,0,1440,448,0,61,39,"1,5740357058","-0,108243395","-0,625753134","-1,189029686","0,4061367231","0,2858887855","-0,178407595"
0,187156,65408,10844,305496,0,0,0,0,1549,441,0,67,33,"1,8472842502","-0,166820781","-0,62874483","-1,06572575","0,3878609057","0,2570412663","-0,263311727"
3,187156,65408,10844,305500,0,0,0,0,1097,424,0,44,56,"1,0372951442","-0,020990517","-0,316808168","-1,298054522","-0,01455926","-0,877182946","0,9112214563"
0,187156,65408,10856,305488,0,0,0,32,1314,449,0,56,44,"1,3236469578","0,168191214","-0,735367858","-1,264122848","0,3892273906","0,3080037719","-0,138246203"
2,187156,65408,10856,305504,0,0,0,44,1682,479,0,72,28,"2,5493884812","0,1856833763","-0,167969835","-0,595391882","-0,053168631","-0,465998579","0,1485914593"
2,187156,65408,10856,305508,0,0,0,0,2002,471,0,92,8,"3,4653945981","-0,301260887","-0,000870551","-0,238173565","-0,066990395","-0,505524893","-0,079276338"
3,187156,65408,10856,305508,0,0,0,0,987,369,0,40,60,"0,6349420204","-0,098549596","-0,634048622","-1,47074835","0,0471021389","-0,9476173","0,9891620214"
1,187156,65408,10856,305512,0,0,0,0,1517,457,0,67,33,"2,0198386191","-0,13722444","-0,384606592","-0,934487049","0,211524789","-0,075455183","0,0140357276"
1,187156,65408,10856,305512,0,0,0,0,1178,398,0,51,49,"0,9933200152","-0,124870082","-0,775174771","-1,399181501","0,3204329788","-0,141653399","0,269515644"
1,187156,65408,10864,305516,0,0,0,20,1647,480,0,73,27,"2,4212499415","0,0041218664","-0,287433893","-0,722629357","0,1463613187","-0,045621338","-0,106631602"
0,187156,65408,10864,305516,0,0,0,0,577,326,0,19,81,"-0,976532579","-0,026149779","-1,50323104","-2,323099453","0,6714205564","0,2064423526","0,4768622512"
3,187156,65408,10864,305520,0,0,0,0,1672,495,0,85,15,"3,1821804388","-0,178288442","0,2469061223","-0,33519213","-0,214894452","-0,790108111","0,3277939594"
0,187156,65408,10864,305524,0,0,0,0,1425,425,0,69,31,"1,7778856291","-0,201486111","-0,722941669","-1,091246369","0,4043798875","0,2768184784","-0,261797994"
0,187156,65408,10864,305528,0,0,0,0,978,413,0,40,60,"0,3652665554","-0,018110528","-0,941220451","-1,716063894","0,5229972663","0,3186229877","0,1464212507"
1,187156,65408,10872,305528,0,0,0,16,1087,401,0,43,57,"0,6647665072","0,0442618236","-0,855420899","-1,506633869","0,3305147201","-0,102282651","0,3544545684"
1,187156,65408,10872,305528,0,0,0,0,1393,410,0,58,42,"1,4587792598","-0,17440259","-0,690609443","-1,164971326","0,2840894964","-0,119975903","0,1480472247"
1,187156,65408,10872,305536,0,0,0,0,1029,391,0,40,60,"0,4740824462","-0,071278755","-0,886283431","-1,608142631","0,3701990179","-0,10469051","0,4196236422"
1,187156,65408,10872,305536,0,0,0,0,1369,421,0,57,43,"1,4395211949","-0,144969186","-0,639037549","-1,171522589","0,2798016327","-0,094611201","0,1603830824"
1,187156,65408,10872,305540,0,0,0,0,1732,469,0,74,26,"2,4822017965","-0,187014855","-0,298784038","-0,696781774","0,1747664647","-0,052379127","-0,10780797"
0,187156,65408,10884,305972,0,0,464,16,1087,382,0,43,56,"0,9389349681","5,1381880245","1,1486318793","-0,536329166","3,3026986641","4,9831074235","7,4910470103"
2,187156,65408,10884,306004,0,0,0,0,1339,383,0,53,47,"1,175398082","-0,209852165","-0,644508236","-1,04199847","0,1402565408","-0,477292294","0,4824762755"
1,187156,65408,10884,306008,0,0,0,0,1328,421,0,54,46,"1,1908375081","-0,14039802","-0,619646603","-1,082900532","0,2781155533","-0,01426869","0,1858293893"
0,187156,65408,10884,306012,0,0,0,0,1505,430,0,62,38,"1,5029843925","-0,187931358","-0,703794917","-0,982224486","0,4073288524","0,3674251297","-0,215137828"
2,187156,65408,10884,306012,0,0,0,0,1159,408,0,45,55,"0,8342888938","-0,096848669","-0,560122225","-1,197231024","0,1542951473","-0,403439114","0,5974300033"
3,187156,65408,10892,306016,0,0,0,20,1585,473,0,65,35,"2,2385262271","0,0156682187","0,0045442324","-0,486770851","-0,167832066","-0,72254783","0,5330596455"
4,187156,65408,10892,306016,0,0,0,0,1672,476,0,71,29,"2,6602689","-0,16873197","0,272356865","-0,278736291","-0,335662335","-1,108208401","0,7500751107"
0,187156,65408,10892,306020,0,0,0,0,1541,419,0,65,35,"1,6051847518","-0,233366472","-0,752458792","-0,92999385","0,4067194821","0,3547396007","-0,253104239"
4,187156,65408,10892,306024,0,0,0,0,866,369,0,32,68,"0,2952094832","-0,07025312","-0,489960579","-1,345894945","-0,098873967","-1,200469125","1,3592387413"
4,187156,65408,10892,306024,0,0,0,0,1679,491,0,71,29,"2,7139015758","-0,140803054","0,3501235618","-0,251243678","-0,347450617","-1,079340202","0,7446240347"
1,187156,65408,10900,306028,0,0,0,16,1584,483,0,67,33,"2,0701123165","-0,009929764","-0,283089284","-0,651572106","0,1634608399","0,0893521053","-0,042468604"
4,187156,65408,10900,306028,0,0,0,84,1633,423,0,69,31,"2,4073377739","0,3644200491","-0,206924001","-0,281271143","-0,394379602","-1,230856451","0,6939626445"
0,187156,65408,10900,306032,0,0,0,0,1144,395,0,47,53,"0,5841053848","-0,139483911","-0,983192797","-1,386812378","0,5003127177","0,3779235864","0,0249892527"
1,187156,65408,10900,306036,0,0,0,0,1270,390,0,51,49,"0,9432369436","-0,185998481","-0,810436341","-1,172884991","0,3168609578","-0,036644776","0,2360980611"
2,187156,65408,10900,306040,0,0,0,0,1494,413,0,62,38,"1,7193776973","-0,226822207","-0,45655199","-0,775754687","0,0864930585","-0,411720657","0,3437624053"
0,187156,65408,10912,306040,0,0,0,40,1288,428,0,52,48,"1,0024104297","0,1710111871","-0,888886392","-1,136601773","0,4053913792","0,4227356368","-0,113416739"
1,187156,65408,10912,306044,0,0,0,0,1744,462,0,73,27,"2,3391187034","-0,227859698","-0,333027323","-0,529625127","0,1767864996","0,0561202717","-0,115200453"
0,187156,65408,10912,306044,0,0,0,0,1354,393,0,55,45,"1,0314093318","-0,218409052","-0,961054489","-1,16658678","0,4705444101","0,3661434499","-0,102754621"
2,187156,65408,10912,306048,0,0,0,0,1375,417,0,56,44,"1,4370479245","-0,178817881","-0,482159562","-0,894079712","0,1107159436","-0,367115639","0,4301991983"
0,187156,65408,10912,306052,0,0,0,0,1248,401,0,51,49,"0,8322242768","-0,168528661","-0,941782119","-1,257023329","0,481531523","0,3969038428","-0,041382157"
2,187156,65408,10920,306052,0,0,0,16,1183,405,0,46,54,"0,9045836216","-0,01069273","-0,643363761","-1,109179933","0,1409180771","-0,357579613","0,5603592122"
1,187156,65408,10920,306056,0,0,0,24,1663,437,0,70,30,"2,0965666004","-0,075912673","-0,539926405","-0,602671737","0,1794557851","0,0218162298","-0,08959822"
2,187156,65408,10920,306056,0,0,0,0,1518,426,0,64,36,"1,8660982264","-0,225232001","-0,400751228","-0,693856608","0,0748579771","-0,35624617","0,3117945511"
1,187156,65408,10920,306060,0,0,0,0,1694,443,0,70,30,"2,1338121032","-0,247079862","-0,454226269","-0,609639088","0,2042796723","0,0415053638","-0,068622297"
0,187156,65408,10920,306060,0,0,0,0,1156,370,0,46,54,"0,4854783833","-0,19504237","-1,136312278","-1,404039528","0,5263452934","0,3641495917","0,0385363588"
2,187156,65408,10928,306064,0,0,0,16,1182,408,0,48,52,"0,9884161544","-0,019025273","-0,62575965","-1,066301156","0,1345328277","-0,337968208","0,5363625034"
0,187156,65408,10928,306068,0,0,0,0,1478,440,0,60,40,"1,4702475831","-0,177859903","-0,708433962","-0,948722498","0,4182285083","0,4680007063","-0,195123335"
1,187156,65408,10928,306068,0,0,0,0,1558,445,0,66,34,"1,8982792297","-0,208700747","-0,475496432","-0,71496012","0,2234934758","0,0773997313","-0,000874572"
1,187156,65408,10928,306072,0,0,0,0,1748,487,0,74,26,"2,4684104809","-0,193545898","-0,215410594","-0,453687517","0,1586194323","0,1324000843","-0,135669831"
2,187156,65408,10928,306072,0,0,0,0,1879,468,0,82,18,"2,9264853575","-0,287880403","-0,094123792","-0,203696115","-0,026742761","-0,311285065","0,0334040622"
2,187156,65408,10936,306076,0,0,0,16,1522,433,0,63,37,"1,8708311138","-0,096574424","-0,422382001","-0,653404001","0,0559190794","-0,322645483","0,3000338691"
0,187156,65408,10936,306080,0,0,0,0,839,356,0,32,68,"-0,293417648","-0,11694247","-1,302234479","-1,74371982","0,5985442555","0,4091748533","0,2540853176"
1,187156,65408,10936,306080,0,0,0,0,1310,425,0,53,47,"1,1833927343","-0,152514803","-0,657285984","-1,027720165","0,2917949333","0,0881185065","0,1935722539"
0,187156,65408,10936,306084,0,0,0,0,1281,375,1,52,47,"0,8658976571","-0,195016966","-0,831232042","-1,370513847","0,492727825","0,4825568719","-0,239187358"
1,187156,65408,10936,306084,0,0,0,0,1135,408,0,44,56,"0,6714217898","-0,116434688","-0,793389981","-1,257024954","0,3401126025","0,0804725843","0,3301023132"
0,187156,65408,10944,306088,0,0,0,16,1201,420,0,48,52,"0,7770949081","-0,007903138","-0,93004367","-1,230124945","0,466303177","0,4881745076","-0,026338357"
1,187156,65408,10944,306092,0,0,0,0,1448,449,0,60,40,"1,622491906","-0,16425163","-0,503888659","-0,820569574","0,2479132196","0,129180986","0,0832088987"
5,187156,65408,10944,306092,0,0,0,0,1602,438,0,66,34,"2,4669309644","-0,234554964","0,1736316406","-0,256872338","-0,444990021","-1,466827679","1,1001522321"
5,187156,65408,10944,306096,0,0,0,0,1905,478,0,82,18,"3,4006117963","-0,278890852","0,4666663001","0,1645502124","-0,538181129","-1,432135781","0,8559378618"
3,187156,65408,10944,306096,0,0,0,0,1302,418,0,54,46,"1,4666827882","-0,173244312","-0,345652629","-0,802674622","-0,041630156","-0,686760989","0,7389520926"
0,187156,65408,10952,306100,0,0,0,16,1191,387,0,47,53,"0,6277212577","-0,069661389","-1,112321061","-1,2855545","0,496368505","0,4406036996","-0,005504098"
2,187156,65408,10952,306100,0,0,0,80,1310,403,0,54,46,"1,3119243589","0,3869403504","-0,786109591","-0,814115043","0,0372890438","-0,353428337","0,3697538334"
1,187156,65408,10952,306104,0,0,0,0,1360,397,0,56,44,"1,2427645508","-0,23710029","-0,800307259","-0,981414702","0,3049943582","0,0557653604","0,156597677"
1,187156,65408,10952,306108,0,0,0,0,1795,457,0,76,24,"2,487665729","-0,280796669","-0,381863879","-0,414266534","0,1784438398","0,1111493373","-0,161236988"
1,187156,65408,10952,306108,0,0,0,0,2111,515,0,91,9,"3,4576034534","-0,286926091","-0,001980796","0,024472751","0,0744238685","0,178601064","-0,401138408"
3,187156,65408,10964,306100,0,0,0,36,1608,470,0,67,33,"2,3644786881","0,0781283203","-0,110643492","-0,337533066","-0,175193553","-0,613724406","0,4812078475"
1,187156,65408,10964,306116,0,0,0,4,1749,450,0,74,26,"2,3675773753","-0,25441087","-0,450881705","-0,454280881","0,1900404809","0,1223812592","-0,134484685"
6,187156,65408,10964,306116,0,0,0,0,1699,440,0,72,28,"2,9101450756","-0,283962302","0,3708933783","0,0068075025","-0,633253676","-1,830315464","1,2901343018"
2,187156,65408,10964,306120,0,0,0,0,1859,523,0,80,20,"3,0446953238","-0,187457069","0,1401817147","-0,111295187","-0,051789458","-0,138960492","0,041063935"
0,187156,65408,10964,306124,0,0,0,0,1357,393,0,56,44,"1,0953918446","-0,251361652","-1,00767403","-1,077510977","0,4798177209","0,4585740203","-0,120408978"
6,187156,65408,10972,306120,0,0,0,16,1521,451,0,61,39,"2,4304266674","-0,068167941","0,3225744764","-0,182040849","-0,617793329","-1,778073773","1,4229845549"
0,187156,65408,10972,306132,0,0,0,0,1627,496,0,69,31,"2,1146769943","-0,158142689","-0,416952375","-0,611889994","0,3526023119","0,6326432476","-0,342337057"
1,187156,65408,10972,306132,0,0,0,0,1600,430,0,66,34,"1,904275493","-0,266685684","-0,595729679","-0,656025357","0,2433898892","0,1216383526","-0,009207176"
0,187156,65408,10972,306136,0,0,0,0,1934,456,0,82,18,"2,6780450009","-0,34290477","-0,548826275","-0,347057944","0,328055179","0,5139899703","-0,532400216"
4,187156,65408,10972,306136,0,0,0,0,1171,400,0,47,53,"1,2096466152","-0,169278104","-0,329385616","-0,841328581","-0,162669589","-1,041579442","1,1197157154"
1,187156,65408,10980,306140,0,0,0,16,1465,469,0,61,39,"1,7622317268","-0,032762219","-0,468668107","-0,699817454","0,2174408242","0,2210383177","0,0410521831"
1,187156,65408,10980,306140,0,0,0,0,1457,422,0,64,36,"1,7002132885","-0,256775489","-0,658063019","-0,751515164","0,264261957","0,1386390854","0,0399344965"
